MO,Date,FactoryID,SKUID,Qty
MO058SKU125,2025-02-28,FAC002,SKU125,464
MO058SKU126,2025-02-28,FAC002,SKU126,205
MO058SKU127,2025-02-28,FAC005,SKU127,203
MO058SKU128,2025-02-28,FAC002,SKU128,100
MO058SKU129,2025-02-28,FAC004,SKU129,395
MO059SKU100,2025-03-01,FAC003,SKU100,308
MO059SKU101,2025-03-01,FAC006,SKU101,271
MO059SKU102,2025-03-01,FAC005,SKU102,408
MO059SKU103,2025-03-01,FAC005,SKU103,208
MO059SKU104,2025-03-01,FAC004,SKU104,187
MO059SKU105,2025-03-01,FAC006,SKU105,122
MO059SKU106,2025-03-01,FAC004,SKU106,223
MO059SKU107,2025-03-01,FAC005,SKU107,233
MO059SKU108,2025-03-01,FAC001,SKU108,162
MO059SKU109,2025-03-01,FAC004,SKU109,128
MO059SKU110,2025-03-01,FAC004,SKU110,486
MO059SKU111,2025-03-01,FAC006,SKU111,313
MO059SKU112,2025-03-01,FAC002,SKU112,115
MO059SKU113,2025-03-01,FAC006,SKU113,391
MO059SKU114,2025-03-01,FAC002,SKU114,290
MO059SKU115,2025-03-01,FAC001,SKU115,212
MO059SKU116,2025-03-01,FAC002,SKU116,350
MO059SKU117,2025-03-01,FAC006,SKU117,332
MO059SKU118,2025-03-01,FAC004,SKU118,121
MO059SKU119,2025-03-01,FAC004,SKU119,141
MO059SKU120,2025-03-01,FAC006,SKU120,493
MO059SKU121,2025-03-01,FAC006,SKU121,424
MO059SKU122,2025-03-01,FAC003,SKU122,290
MO059SKU123,2025-03-01,FAC003,SKU123,120
MO059SKU124,2025-03-01,FAC002,SKU124,423
MO059SKU125,2025-03-01,FAC003,SKU125,457
MO059SKU126,2025-03-01,FAC006,SKU126,111
MO059SKU127,2025-03-01,FAC003,SKU127,115
MO059SKU128,2025-03-01,FAC003,SKU128,387
MO059SKU129,2025-03-01,FAC001,SKU129,426
MO060SKU100,2025-03-02,FAC003,SKU100,320
MO060SKU101,2025-03-02,FAC004,SKU101,123
MO060SKU102,2025-03-02,FAC001,SKU102,346
MO060SKU103,2025-03-02,FAC005,SKU103,480
MO060SKU104,2025-03-02,FAC003,SKU104,260
MO060SKU105,2025-03-02,FAC001,SKU105,416
MO060SKU106,2025-03-02,FAC004,SKU106,351
MO060SKU107,2025-03-02,FAC001,SKU107,157
MO060SKU108,2025-03-02,FAC006,SKU108,153
MO060SKU109,2025-03-02,FAC002,SKU109,347
MO060SKU110,2025-03-02,FAC004,SKU110,424
MO060SKU111,2025-03-02,FAC004,SKU111,359
MO060SKU112,2025-03-02,FAC006,SKU112,276
MO060SKU113,2025-03-02,FAC001,SKU113,264
MO060SKU114,2025-03-02,FAC005,SKU114,511
MO060SKU115,2025-03-02,FAC003,SKU115,272
MO060SKU116,2025-03-02,FAC004,SKU116,427
MO060SKU117,2025-03-02,FAC005,SKU117,428
MO060SKU118,2025-03-02,FAC002,SKU118,351
MO060SKU119,2025-03-02,FAC003,SKU119,478
MO060SKU120,2025-03-02,FAC003,SKU120,356
MO060SKU121,2025-03-02,FAC003,SKU121,113
MO060SKU122,2025-03-02,FAC002,SKU122,190
MO060SKU123,2025-03-02,FAC002,SKU123,387
MO060SKU124,2025-03-02,FAC006,SKU124,472
MO060SKU125,2025-03-02,FAC001,SKU125,140
MO060SKU126,2025-03-02,FAC004,SKU126,238
MO060SKU127,2025-03-02,FAC005,SKU127,294
MO060SKU128,2025-03-02,FAC003,SKU128,86
MO060SKU129,2025-03-02,FAC002,SKU129,284
MO061SKU100,2025-03-03,FAC005,SKU100,344
MO061SKU101,2025-03-03,FAC006,SKU101,193
MO061SKU102,2025-03-03,FAC001,SKU102,332
MO061SKU103,2025-03-03,FAC002,SKU103,348
MO061SKU104,2025-03-03,FAC001,SKU104,367
MO061SKU105,2025-03-03,FAC004,SKU105,398
MO061SKU106,2025-03-03,FAC005,SKU106,148
MO061SKU107,2025-03-03,FAC002,SKU107,209
MO061SKU108,2025-03-03,FAC001,SKU108,457
MO061SKU109,2025-03-03,FAC006,SKU109,377
MO061SKU110,2025-03-03,FAC004,SKU110,116
MO061SKU111,2025-03-03,FAC005,SKU111,343
MO061SKU112,2025-03-03,FAC003,SKU112,113
MO061SKU113,2025-03-03,FAC004,SKU113,158
MO061SKU114,2025-03-03,FAC003,SKU114,279
MO061SKU115,2025-03-03,FAC004,SKU115,294
MO061SKU116,2025-03-03,FAC006,SKU116,403
MO061SKU117,2025-03-03,FAC004,SKU117,338
MO061SKU118,2025-03-03,FAC006,SKU118,343
MO061SKU119,2025-03-03,FAC004,SKU119,285
MO061SKU120,2025-03-03,FAC002,SKU120,373
MO061SKU121,2025-03-03,FAC005,SKU121,236
MO061SKU122,2025-03-03,FAC005,SKU122,141
MO061SKU123,2025-03-03,FAC004,SKU123,292
MO061SKU124,2025-03-03,FAC005,SKU124,228
MO061SKU125,2025-03-03,FAC002,SKU125,435
MO061SKU126,2025-03-03,FAC003,SKU126,190
MO061SKU127,2025-03-03,FAC003,SKU127,364
MO061SKU128,2025-03-03,FAC005,SKU128,406
MO061SKU129,2025-03-03,FAC001,SKU129,306
MO062SKU100,2025-03-04,FAC005,SKU100,396
MO062SKU101,2025-03-04,FAC003,SKU101,389
MO062SKU102,2025-03-04,FAC006,SKU102,463
MO062SKU103,2025-03-04,FAC006,SKU103,157
MO062SKU104,2025-03-04,FAC002,SKU104,105
MO062SKU105,2025-03-04,FAC004,SKU105,145
MO062SKU106,2025-03-04,FAC002,SKU106,417
MO062SKU107,2025-03-04,FAC006,SKU107,257
MO062SKU108,2025-03-04,FAC003,SKU108,275
MO062SKU109,2025-03-04,FAC005,SKU109,399
MO062SKU110,2025-03-04,FAC001,SKU110,490
MO062SKU111,2025-03-04,FAC003,SKU111,500
MO062SKU112,2025-03-04,FAC006,SKU112,272
MO062SKU113,2025-03-04,FAC006,SKU113,258
MO062SKU114,2025-03-04,FAC005,SKU114,267
MO062SKU115,2025-03-04,FAC005,SKU115,151
MO062SKU116,2025-03-04,FAC004,SKU116,271
MO062SKU117,2025-03-04,FAC002,SKU117,175
MO062SKU118,2025-03-04,FAC005,SKU118,212
MO062SKU119,2025-03-04,FAC005,SKU119,467
MO062SKU120,2025-03-04,FAC006,SKU120,380
MO062SKU121,2025-03-04,FAC004,SKU121,528
MO062SKU122,2025-03-04,FAC002,SKU122,158
MO062SKU123,2025-03-04,FAC003,SKU123,112
MO062SKU124,2025-03-04,FAC004,SKU124,301
MO062SKU125,2025-03-04,FAC003,SKU125,376
MO062SKU126,2025-03-04,FAC006,SKU126,475
MO062SKU127,2025-03-04,FAC006,SKU127,129
MO062SKU128,2025-03-04,FAC002,SKU128,425
MO062SKU129,2025-03-04,FAC004,SKU129,170
MO063SKU100,2025-03-05,FAC003,SKU100,302
MO063SKU101,2025-03-05,FAC001,SKU101,141
MO063SKU102,2025-03-05,FAC005,SKU102,122
MO063SKU103,2025-03-05,FAC002,SKU103,402
MO063SKU104,2025-03-05,FAC002,SKU104,293
MO063SKU105,2025-03-05,FAC005,SKU105,464
MO063SKU106,2025-03-05,FAC005,SKU106,289
MO063SKU107,2025-03-05,FAC005,SKU107,469
MO063SKU108,2025-03-05,FAC005,SKU108,142
MO063SKU109,2025-03-05,FAC006,SKU109,79
MO063SKU110,2025-03-05,FAC005,SKU110,204
MO063SKU111,2025-03-05,FAC002,SKU111,489
MO063SKU112,2025-03-05,FAC004,SKU112,341
MO063SKU113,2025-03-05,FAC004,SKU113,460
MO063SKU114,2025-03-05,FAC003,SKU114,138
MO063SKU115,2025-03-05,FAC002,SKU115,303
MO063SKU116,2025-03-05,FAC003,SKU116,124
MO063SKU117,2025-03-05,FAC002,SKU117,329
MO063SKU118,2025-03-05,FAC003,SKU118,485
MO063SKU119,2025-03-05,FAC003,SKU119,460
MO063SKU120,2025-03-05,FAC004,SKU120,157
MO063SKU121,2025-03-05,FAC004,SKU121,450
MO063SKU122,2025-03-05,FAC004,SKU122,355
MO063SKU123,2025-03-05,FAC004,SKU123,155
MO063SKU124,2025-03-05,FAC001,SKU124,450
MO063SKU125,2025-03-05,FAC004,SKU125,339
MO063SKU126,2025-03-05,FAC001,SKU126,334
MO063SKU127,2025-03-05,FAC006,SKU127,170
MO063SKU128,2025-03-05,FAC002,SKU128,116
MO063SKU129,2025-03-05,FAC003,SKU129,258
MO064SKU100,2025-03-06,FAC002,SKU100,357
MO064SKU101,2025-03-06,FAC003,SKU101,323
MO064SKU102,2025-03-06,FAC002,SKU102,315
MO064SKU103,2025-03-06,FAC001,SKU103,141
MO064SKU104,2025-03-06,FAC002,SKU104,431
MO064SKU105,2025-03-06,FAC002,SKU105,388
MO064SKU106,2025-03-06,FAC001,SKU106,420
MO064SKU107,2025-03-06,FAC004,SKU107,494
MO064SKU108,2025-03-06,FAC006,SKU108,329
MO064SKU109,2025-03-06,FAC005,SKU109,332
MO064SKU110,2025-03-06,FAC005,SKU110,475
MO064SKU111,2025-03-06,FAC004,SKU111,507
MO064SKU112,2025-03-06,FAC003,SKU112,174
MO064SKU113,2025-03-06,FAC001,SKU113,254
MO064SKU114,2025-03-06,FAC003,SKU114,206
MO064SKU115,2025-03-06,FAC004,SKU115,429
MO064SKU116,2025-03-06,FAC004,SKU116,267
MO064SKU117,2025-03-06,FAC004,SKU117,158
MO064SKU118,2025-03-06,FAC005,SKU118,373
MO064SKU119,2025-03-06,FAC002,SKU119,335
MO064SKU120,2025-03-06,FAC004,SKU120,125
MO064SKU121,2025-03-06,FAC003,SKU121,302
MO064SKU122,2025-03-06,FAC001,SKU122,242
MO064SKU123,2025-03-06,FAC003,SKU123,105
MO064SKU124,2025-03-06,FAC001,SKU124,522
MO064SKU125,2025-03-06,FAC001,SKU125,407
MO064SKU126,2025-03-06,FAC004,SKU126,258
MO064SKU127,2025-03-06,FAC002,SKU127,103
MO064SKU128,2025-03-06,FAC001,SKU128,449
MO064SKU129,2025-03-06,FAC003,SKU129,419
MO065SKU100,2025-03-07,FAC003,SKU100,385
MO065SKU101,2025-03-07,FAC005,SKU101,358
MO065SKU102,2025-03-07,FAC006,SKU102,516
MO065SKU103,2025-03-07,FAC005,SKU103,216
MO065SKU104,2025-03-07,FAC002,SKU104,490
MO065SKU105,2025-03-07,FAC004,SKU105,225
MO065SKU106,2025-03-07,FAC001,SKU106,367
MO065SKU107,2025-03-07,FAC003,SKU107,337
MO065SKU108,2025-03-07,FAC004,SKU108,263
MO065SKU109,2025-03-07,FAC001,SKU109,220
MO065SKU110,2025-03-07,FAC003,SKU110,373
MO065SKU111,2025-03-07,FAC005,SKU111,124
MO065SKU112,2025-03-07,FAC001,SKU112,319
MO065SKU113,2025-03-07,FAC003,SKU113,241
MO065SKU114,2025-03-07,FAC002,SKU114,425
MO065SKU115,2025-03-07,FAC005,SKU115,294
MO065SKU116,2025-03-07,FAC002,SKU116,459
MO065SKU117,2025-03-07,FAC005,SKU117,124
MO065SKU118,2025-03-07,FAC002,SKU118,197
MO065SKU119,2025-03-07,FAC003,SKU119,499
MO065SKU120,2025-03-07,FAC005,SKU120,440
MO065SKU121,2025-03-07,FAC005,SKU121,499
MO065SKU122,2025-03-07,FAC002,SKU122,403
MO065SKU123,2025-03-07,FAC002,SKU123,343
MO065SKU124,2025-03-07,FAC004,SKU124,436
MO065SKU125,2025-03-07,FAC001,SKU125,263
MO065SKU126,2025-03-07,FAC003,SKU126,216
MO065SKU127,2025-03-07,FAC003,SKU127,249
MO065SKU128,2025-03-07,FAC002,SKU128,374
MO065SKU129,2025-03-07,FAC002,SKU129,187
MO066SKU100,2025-03-08,FAC006,SKU100,451
MO066SKU101,2025-03-08,FAC004,SKU101,131
MO066SKU102,2025-03-08,FAC001,SKU102,90
MO066SKU103,2025-03-08,FAC001,SKU103,425
MO066SKU104,2025-03-08,FAC006,SKU104,310
MO066SKU105,2025-03-08,FAC006,SKU105,159
MO066SKU106,2025-03-08,FAC005,SKU106,178
MO066SKU107,2025-03-08,FAC005,SKU107,358
MO066SKU108,2025-03-08,FAC005,SKU108,373
MO066SKU109,2025-03-08,FAC002,SKU109,352
MO066SKU110,2025-03-08,FAC003,SKU110,143
MO066SKU111,2025-03-08,FAC006,SKU111,406
MO066SKU112,2025-03-08,FAC002,SKU112,189
MO066SKU113,2025-03-08,FAC003,SKU113,142
MO066SKU114,2025-03-08,FAC005,SKU114,272
MO066SKU115,2025-03-08,FAC006,SKU115,371
MO066SKU116,2025-03-08,FAC004,SKU116,147
MO066SKU117,2025-03-08,FAC003,SKU117,465
MO066SKU118,2025-03-08,FAC003,SKU118,491
MO066SKU119,2025-03-08,FAC003,SKU119,427
MO066SKU120,2025-03-08,FAC005,SKU120,392
MO066SKU121,2025-03-08,FAC001,SKU121,482
MO066SKU122,2025-03-08,FAC003,SKU122,498
MO066SKU123,2025-03-08,FAC006,SKU123,279
MO066SKU124,2025-03-08,FAC005,SKU124,530
MO066SKU125,2025-03-08,FAC004,SKU125,181
MO066SKU126,2025-03-08,FAC003,SKU126,280
MO066SKU127,2025-03-08,FAC002,SKU127,125
MO066SKU128,2025-03-08,FAC002,SKU128,225
MO066SKU129,2025-03-08,FAC006,SKU129,310
MO067SKU100,2025-03-09,FAC001,SKU100,439
MO067SKU101,2025-03-09,FAC005,SKU101,322
MO067SKU102,2025-03-09,FAC001,SKU102,275
MO067SKU103,2025-03-09,FAC002,SKU103,126
MO067SKU104,2025-03-09,FAC002,SKU104,287
MO067SKU105,2025-03-09,FAC003,SKU105,285
MO067SKU106,2025-03-09,FAC002,SKU106,369
MO067SKU107,2025-03-09,FAC006,SKU107,372
MO067SKU108,2025-03-09,FAC006,SKU108,152
MO067SKU109,2025-03-09,FAC004,SKU109,495
MO067SKU110,2025-03-09,FAC002,SKU110,479
MO067SKU111,2025-03-09,FAC003,SKU111,375
MO067SKU112,2025-03-09,FAC002,SKU112,128
MO067SKU113,2025-03-09,FAC005,SKU113,267
MO067SKU114,2025-03-09,FAC005,SKU114,111
MO067SKU115,2025-03-09,FAC001,SKU115,402
MO067SKU116,2025-03-09,FAC002,SKU116,164
MO067SKU117,2025-03-09,FAC005,SKU117,281
MO067SKU118,2025-03-09,FAC003,SKU118,146
MO067SKU119,2025-03-09,FAC006,SKU119,383
MO067SKU120,2025-03-09,FAC004,SKU120,334
MO067SKU121,2025-03-09,FAC002,SKU121,449
MO067SKU122,2025-03-09,FAC003,SKU122,182
MO067SKU123,2025-03-09,FAC002,SKU123,469
MO067SKU124,2025-03-09,FAC003,SKU124,211
MO067SKU125,2025-03-09,FAC002,SKU125,432
MO067SKU126,2025-03-09,FAC003,SKU126,481
MO067SKU127,2025-03-09,FAC002,SKU127,203
MO067SKU128,2025-03-09,FAC004,SKU128,363
MO067SKU129,2025-03-09,FAC003,SKU129,109
MO068SKU100,2025-03-10,FAC005,SKU100,361
MO068SKU101,2025-03-10,FAC005,SKU101,448
MO068SKU102,2025-03-10,FAC001,SKU102,459
MO068SKU103,2025-03-10,FAC003,SKU103,343
MO068SKU104,2025-03-10,FAC005,SKU104,405
MO068SKU105,2025-03-10,FAC002,SKU105,389
MO068SKU106,2025-03-10,FAC004,SKU106,320
MO068SKU107,2025-03-10,FAC005,SKU107,132
MO068SKU108,2025-03-10,FAC003,SKU108,134
MO068SKU109,2025-03-10,FAC003,SKU109,172
MO068SKU110,2025-03-10,FAC003,SKU110,301
MO068SKU111,2025-03-10,FAC003,SKU111,227
MO068SKU112,2025-03-10,FAC002,SKU112,240
MO068SKU113,2025-03-10,FAC002,SKU113,472
MO068SKU114,2025-03-10,FAC004,SKU114,399
MO068SKU115,2025-03-10,FAC002,SKU115,167
MO068SKU116,2025-03-10,FAC002,SKU116,123
MO068SKU117,2025-03-10,FAC004,SKU117,301
MO068SKU118,2025-03-10,FAC006,SKU118,321
MO068SKU119,2025-03-10,FAC001,SKU119,362
MO068SKU120,2025-03-10,FAC001,SKU120,450
MO068SKU121,2025-03-10,FAC003,SKU121,118
MO068SKU122,2025-03-10,FAC003,SKU122,182
MO068SKU123,2025-03-10,FAC005,SKU123,399
MO068SKU124,2025-03-10,FAC002,SKU124,355
MO068SKU125,2025-03-10,FAC004,SKU125,142
MO068SKU126,2025-03-10,FAC001,SKU126,126
MO068SKU127,2025-03-10,FAC001,SKU127,433
MO068SKU128,2025-03-10,FAC001,SKU128,304
MO068SKU129,2025-03-10,FAC001,SKU129,254
MO069SKU100,2025-03-11,FAC006,SKU100,229
MO069SKU101,2025-03-11,FAC004,SKU101,345
MO069SKU102,2025-03-11,FAC002,SKU102,313
MO069SKU103,2025-03-11,FAC002,SKU103,274
MO069SKU104,2025-03-11,FAC003,SKU104,299
MO069SKU105,2025-03-11,FAC002,SKU105,452
MO069SKU106,2025-03-11,FAC004,SKU106,259
MO069SKU107,2025-03-11,FAC006,SKU107,510
MO069SKU108,2025-03-11,FAC001,SKU108,180
MO069SKU109,2025-03-11,FAC004,SKU109,276
MO069SKU110,2025-03-11,FAC005,SKU110,296
MO069SKU111,2025-03-11,FAC004,SKU111,327
MO069SKU112,2025-03-11,FAC004,SKU112,288
MO069SKU113,2025-03-11,FAC005,SKU113,299
MO069SKU114,2025-03-11,FAC006,SKU114,340
MO069SKU115,2025-03-11,FAC004,SKU115,458
MO069SKU116,2025-03-11,FAC001,SKU116,400
MO069SKU117,2025-03-11,FAC004,SKU117,318
MO069SKU118,2025-03-11,FAC006,SKU118,193
MO069SKU119,2025-03-11,FAC005,SKU119,240
MO069SKU120,2025-03-11,FAC005,SKU120,215
MO069SKU121,2025-03-11,FAC005,SKU121,110
MO069SKU122,2025-03-11,FAC006,SKU122,317
MO069SKU123,2025-03-11,FAC003,SKU123,367
MO069SKU124,2025-03-11,FAC005,SKU124,360
MO069SKU125,2025-03-11,FAC004,SKU125,129
MO069SKU126,2025-03-11,FAC004,SKU126,464
MO069SKU127,2025-03-11,FAC006,SKU127,121
MO069SKU128,2025-03-11,FAC004,SKU128,268
MO069SKU129,2025-03-11,FAC003,SKU129,424
MO070SKU100,2025-03-12,FAC006,SKU100,342
MO070SKU101,2025-03-12,FAC003,SKU101,407
MO070SKU102,2025-03-12,FAC003,SKU102,520
MO070SKU103,2025-03-12,FAC006,SKU103,429
MO070SKU104,2025-03-12,FAC002,SKU104,479
MO070SKU105,2025-03-12,FAC001,SKU105,111
MO070SKU106,2025-03-12,FAC002,SKU106,186
MO070SKU107,2025-03-12,FAC002,SKU107,419
MO070SKU108,2025-03-12,FAC005,SKU108,392
MO070SKU109,2025-03-12,FAC004,SKU109,113
MO070SKU110,2025-03-12,FAC001,SKU110,312
MO070SKU111,2025-03-12,FAC004,SKU111,169
MO070SKU112,2025-03-12,FAC004,SKU112,338
MO070SKU113,2025-03-12,FAC005,SKU113,237
MO070SKU114,2025-03-12,FAC001,SKU114,266
MO070SKU115,2025-03-12,FAC004,SKU115,408
MO070SKU116,2025-03-12,FAC005,SKU116,359
MO070SKU117,2025-03-12,FAC001,SKU117,374
MO070SKU118,2025-03-12,FAC005,SKU118,310
MO070SKU119,2025-03-12,FAC004,SKU119,387
MO070SKU120,2025-03-12,FAC001,SKU120,452
MO070SKU121,2025-03-12,FAC001,SKU121,372
MO070SKU122,2025-03-12,FAC004,SKU122,398
MO070SKU123,2025-03-12,FAC006,SKU123,335
MO070SKU124,2025-03-12,FAC001,SKU124,299
MO070SKU125,2025-03-12,FAC004,SKU125,229
MO070SKU126,2025-03-12,FAC002,SKU126,321
MO070SKU127,2025-03-12,FAC005,SKU127,464
MO070SKU128,2025-03-12,FAC002,SKU128,482
MO070SKU129,2025-03-12,FAC004,SKU129,236
MO071SKU100,2025-03-13,FAC004,SKU100,430
MO071SKU101,2025-03-13,FAC002,SKU101,347
MO071SKU102,2025-03-13,FAC003,SKU102,140
MO071SKU103,2025-03-13,FAC002,SKU103,204
MO071SKU104,2025-03-13,FAC001,SKU104,338
MO071SKU105,2025-03-13,FAC002,SKU105,287
MO071SKU106,2025-03-13,FAC003,SKU106,368
MO071SKU107,2025-03-13,FAC001,SKU107,510
MO071SKU108,2025-03-13,FAC002,SKU108,399
MO071SKU109,2025-03-13,FAC005,SKU109,455
MO071SKU110,2025-03-13,FAC004,SKU110,164
MO071SKU111,2025-03-13,FAC001,SKU111,300
MO071SKU112,2025-03-13,FAC001,SKU112,512
MO071SKU113,2025-03-13,FAC001,SKU113,357
MO071SKU114,2025-03-13,FAC002,SKU114,440
MO071SKU115,2025-03-13,FAC003,SKU115,290
MO071SKU116,2025-03-13,FAC004,SKU116,332
MO071SKU117,2025-03-13,FAC003,SKU117,131
MO071SKU118,2025-03-13,FAC002,SKU118,507
MO071SKU119,2025-03-13,FAC001,SKU119,287
MO071SKU120,2025-03-13,FAC003,SKU120,506
MO071SKU121,2025-03-13,FAC003,SKU121,192
MO071SKU122,2025-03-13,FAC006,SKU122,488
MO071SKU123,2025-03-13,FAC005,SKU123,211
MO071SKU124,2025-03-13,FAC004,SKU124,489
MO071SKU125,2025-03-13,FAC005,SKU125,319
MO071SKU126,2025-03-13,FAC001,SKU126,437
MO071SKU127,2025-03-13,FAC006,SKU127,185
MO071SKU128,2025-03-13,FAC001,SKU128,345
MO071SKU129,2025-03-13,FAC002,SKU129,248
MO072SKU100,2025-03-14,FAC003,SKU100,293
MO072SKU101,2025-03-14,FAC002,SKU101,374
MO072SKU102,2025-03-14,FAC002,SKU102,322
MO072SKU103,2025-03-14,FAC005,SKU103,379
MO072SKU104,2025-03-14,FAC006,SKU104,311
MO072SKU105,2025-03-14,FAC003,SKU105,462
MO072SKU106,2025-03-14,FAC004,SKU106,124
MO072SKU107,2025-03-14,FAC002,SKU107,461
MO072SKU108,2025-03-14,FAC001,SKU108,368
MO072SKU109,2025-03-14,FAC003,SKU109,390
MO072SKU110,2025-03-14,FAC001,SKU110,441
MO072SKU111,2025-03-14,FAC003,SKU111,482
MO072SKU112,2025-03-14,FAC004,SKU112,488
MO072SKU113,2025-03-14,FAC003,SKU113,132
MO072SKU114,2025-03-14,FAC001,SKU114,384
MO072SKU115,2025-03-14,FAC001,SKU115,475
MO072SKU116,2025-03-14,FAC001,SKU116,241
MO072SKU117,2025-03-14,FAC006,SKU117,270
MO072SKU118,2025-03-14,FAC006,SKU118,391
MO072SKU119,2025-03-14,FAC002,SKU119,355
MO072SKU120,2025-03-14,FAC006,SKU120,249
MO072SKU121,2025-03-14,FAC004,SKU121,437
MO072SKU122,2025-03-14,FAC003,SKU122,470
MO072SKU123,2025-03-14,FAC003,SKU123,387
MO072SKU124,2025-03-14,FAC004,SKU124,163
MO072SKU125,2025-03-14,FAC001,SKU125,297
MO072SKU126,2025-03-14,FAC004,SKU126,130
MO072SKU127,2025-03-14,FAC004,SKU127,286
MO072SKU128,2025-03-14,FAC004,SKU128,401
MO072SKU129,2025-03-14,FAC006,SKU129,222
MO073SKU100,2025-03-15,FAC004,SKU100,150
MO073SKU101,2025-03-15,FAC005,SKU101,99
MO073SKU102,2025-03-15,FAC004,SKU102,127
MO073SKU103,2025-03-15,FAC003,SKU103,123
MO073SKU104,2025-03-15,FAC003,SKU104,346
MO073SKU105,2025-03-15,FAC004,SKU105,252
MO073SKU106,2025-03-15,FAC005,SKU106,491
MO073SKU107,2025-03-15,FAC003,SKU107,140
MO073SKU108,2025-03-15,FAC006,SKU108,236
MO073SKU109,2025-03-15,FAC003,SKU109,65
MO073SKU110,2025-03-15,FAC005,SKU110,101
MO073SKU111,2025-03-15,FAC003,SKU111,399
MO073SKU112,2025-03-15,FAC006,SKU112,306
MO073SKU113,2025-03-15,FAC002,SKU113,402
MO073SKU114,2025-03-15,FAC004,SKU114,427
MO073SKU115,2025-03-15,FAC006,SKU115,309
MO073SKU116,2025-03-15,FAC006,SKU116,144
MO073SKU117,2025-03-15,FAC004,SKU117,290
MO073SKU118,2025-03-15,FAC006,SKU118,392
MO073SKU119,2025-03-15,FAC006,SKU119,291
MO073SKU120,2025-03-15,FAC005,SKU120,184
MO073SKU121,2025-03-15,FAC003,SKU121,502
MO073SKU122,2025-03-15,FAC005,SKU122,395
MO073SKU123,2025-03-15,FAC005,SKU123,194
MO073SKU124,2025-03-15,FAC005,SKU124,480
MO073SKU125,2025-03-15,FAC005,SKU125,213
MO073SKU126,2025-03-15,FAC005,SKU126,80
MO073SKU127,2025-03-15,FAC002,SKU127,84
MO073SKU128,2025-03-15,FAC005,SKU128,449
MO073SKU129,2025-03-15,FAC005,SKU129,123
MO074SKU100,2025-03-16,FAC002,SKU100,348
MO074SKU101,2025-03-16,FAC002,SKU101,209
MO074SKU102,2025-03-16,FAC001,SKU102,307
MO074SKU103,2025-03-16,FAC006,SKU103,229
MO074SKU104,2025-03-16,FAC003,SKU104,221
MO074SKU105,2025-03-16,FAC003,SKU105,295
MO074SKU106,2025-03-16,FAC002,SKU106,169
MO074SKU107,2025-03-16,FAC004,SKU107,397
MO074SKU108,2025-03-16,FAC001,SKU108,462
MO074SKU109,2025-03-16,FAC005,SKU109,117
MO074SKU110,2025-03-16,FAC004,SKU110,133
MO074SKU111,2025-03-16,FAC001,SKU111,196
MO074SKU112,2025-03-16,FAC006,SKU112,349
MO074SKU113,2025-03-16,FAC006,SKU113,236
MO074SKU114,2025-03-16,FAC004,SKU114,152
MO074SKU115,2025-03-16,FAC005,SKU115,115
MO074SKU116,2025-03-16,FAC003,SKU116,494
MO074SKU117,2025-03-16,FAC005,SKU117,206
MO074SKU118,2025-03-16,FAC005,SKU118,304
MO074SKU119,2025-03-16,FAC004,SKU119,134
MO074SKU120,2025-03-16,FAC002,SKU120,377
MO074SKU121,2025-03-16,FAC004,SKU121,107
MO074SKU122,2025-03-16,FAC006,SKU122,390
MO074SKU123,2025-03-16,FAC002,SKU123,276
MO074SKU124,2025-03-16,FAC002,SKU124,368
MO074SKU125,2025-03-16,FAC003,SKU125,338
MO074SKU126,2025-03-16,FAC002,SKU126,308
MO074SKU127,2025-03-16,FAC004,SKU127,357
MO074SKU128,2025-03-16,FAC003,SKU128,428
MO074SKU129,2025-03-16,FAC006,SKU129,425
MO075SKU100,2025-03-17,FAC006,SKU100,73
MO075SKU101,2025-03-17,FAC006,SKU101,316
MO075SKU102,2025-03-17,FAC005,SKU102,315
MO075SKU103,2025-03-17,FAC006,SKU103,467
MO075SKU104,2025-03-17,FAC006,SKU104,363
MO075SKU105,2025-03-17,FAC004,SKU105,456
MO075SKU106,2025-03-17,FAC002,SKU106,420
MO075SKU107,2025-03-17,FAC001,SKU107,460
MO075SKU108,2025-03-17,FAC002,SKU108,324
MO075SKU109,2025-03-17,FAC001,SKU109,112
MO075SKU110,2025-03-17,FAC006,SKU110,225
MO075SKU111,2025-03-17,FAC005,SKU111,198
MO075SKU112,2025-03-17,FAC002,SKU112,229
MO075SKU113,2025-03-17,FAC001,SKU113,329
MO075SKU114,2025-03-17,FAC006,SKU114,350
MO075SKU115,2025-03-17,FAC006,SKU115,192
MO075SKU116,2025-03-17,FAC005,SKU116,148
MO075SKU117,2025-03-17,FAC002,SKU117,354
MO075SKU118,2025-03-17,FAC006,SKU118,476
MO075SKU119,2025-03-17,FAC005,SKU119,357
MO075SKU120,2025-03-17,FAC003,SKU120,500
MO075SKU121,2025-03-17,FAC005,SKU121,397
MO075SKU122,2025-03-17,FAC006,SKU122,461
MO075SKU123,2025-03-17,FAC005,SKU123,430
MO075SKU124,2025-03-17,FAC004,SKU124,408
MO075SKU125,2025-03-17,FAC006,SKU125,281
MO075SKU126,2025-03-17,FAC004,SKU126,242
MO075SKU127,2025-03-17,FAC004,SKU127,153
MO075SKU128,2025-03-17,FAC001,SKU128,301
MO075SKU129,2025-03-17,FAC003,SKU129,487
MO076SKU100,2025-03-18,FAC003,SKU100,164
MO076SKU101,2025-03-18,FAC001,SKU101,410
