ShipmentID,Origin,Destination,Mode,LeadTimeDays,Status,ShipDate,SKUID,Qty,ArrivalDate
SHP001198,Ho Chi Minh City,Sao Paulo,Air,12,In Transit,2025-12-22,SKU104,197,2026-01-03
SHP001199,Shenzhen,Mumbai,Sea,18,Delivered,2025-07-28,SKU126,156,2025-08-15
SHP001200,Ho Chi Minh City,Johannesburg,Road,22,In Transit,2025-06-25,SKU118,212,2025-07-17
SHP001201,Shenzhen,Rotterdam,Air,13,Delivered,2025-09-29,SKU126,179,2025-10-12
SHP001202,Ho Chi Minh City,Johannesburg,Sea,8,In Transit,2025-11-26,SKU109,103,2025-12-04
SHP001203,Shenzhen,Dubai,Sea,19,In Transit,2025-05-24,SKU107,148,2025-06-12
SHP001204,Bangkok,Sydney,Road,3,Delivered,2025-04-17,SKU123,102,2025-04-20
SHP001205,Bangkok,Dubai,Road,3,Delayed,2025-08-14,SKU128,149,2025-08-17
SHP001206,Shenzhen,Dubai,Air,21,Delayed,2025-09-08,SKU106,195,2025-09-29
SHP001207,Bangkok,Rotterdam,Road,8,In Transit,2025-11-09,SKU105,114,2025-11-17
SHP001208,Chennai,Rotterdam,Sea,19,Delayed,2025-09-27,SKU117,128,2025-10-16
SHP001209,Shenzhen,Sydney,Air,25,In Transit,2025-10-11,SKU114,146,2025-11-05
SHP001210,Zhengzhou,Chicago,Sea,8,Delivered,2025-05-26,SKU105,190,2025-06-03
SHP001211,Chennai,Singapore,Road,25,Delivered,2025-09-10,SKU118,149,2025-10-05
SHP001212,Bangkok,Rotterdam,Road,16,Delivered,2025-08-06,SKU115,90,2025-08-22
SHP001213,Zhengzhou,Mumbai,Sea,23,In Transit,2025-05-03,SKU122,101,2025-05-26
SHP001214,Ho Chi Minh City,Sao Paulo,Sea,13,Delayed,2025-07-30,SKU103,117,2025-08-12
SHP001215,Noida,Sao Paulo,Road,6,Delivered,2025-10-31,SKU114,102,2025-11-06
SHP001216,Zhengzhou,Sao Paulo,Air,14,In Transit,2025-05-08,SKU121,204,2025-05-22
SHP001217,Ho Chi Minh City,Singapore,Air,2,In Transit,2025-07-03,SKU112,139,2025-07-05
SHP001218,Ho Chi Minh City,Dubai,Sea,19,Delayed,2025-04-05,SKU100,137,2025-04-24
SHP001219,Bangkok,Sydney,Air,15,Delayed,2025-08-29,SKU108,140,2025-09-13
SHP001220,Noida,Dubai,Air,15,In Transit,2025-08-27,SKU106,126,2025-09-11
SHP001221,Zhengzhou,Chicago,Air,20,Delayed,2025-04-27,SKU108,205,2025-05-17
SHP001222,Zhengzhou,Chicago,Air,23,In Transit,2025-05-12,SKU101,209,2025-06-04
SHP001223,Noida,Sao Paulo,Road,21,Delivered,2025-05-18,SKU122,108,2025-06-08
SHP001224,Bangkok,Johannesburg,Sea,16,In Transit,2025-09-16,SKU123,198,2025-10-02
SHP001225,Shenzhen,Sydney,Air,13,In Transit,2025-06-28,SKU127,136,2025-07-11
SHP001226,Noida,Dubai,Road,20,Delayed,2025-09-11,SKU108,200,2025-10-01
SHP001227,Zhengzhou,Singapore,Air,2,Delayed,2025-10-16,SKU125,131,2025-10-18
SHP001228,Bangkok,Mumbai,Sea,21,Delayed,2025-09-19,SKU117,177,2025-10-10
SHP001229,Noida,Mumbai,Road,17,Delayed,2025-01-05,SKU111,146,2025-01-22
SHP001230,Noida,Dubai,Sea,12,Delivered,2025-06-25,SKU111,217,2025-07-07
SHP001231,Bangkok,Johannesburg,Air,14,Delayed,2025-01-05,SKU118,135,2025-01-19
SHP001232,Shenzhen,Mumbai,Road,13,Delayed,2025-03-21,SKU109,138,2025-04-03
SHP001233,Zhengzhou,Sydney,Sea,20,Delivered,2025-07-25,SKU109,184,2025-08-14
SHP001234,Shenzhen,Rotterdam,Road,5,Delivered,2025-02-26,SKU119,166,2025-03-03
SHP001235,Ho Chi Minh City,Rotterdam,Air,7,Delayed,2025-09-30,SKU125,180,2025-10-07
SHP001236,Chennai,Chicago,Air,18,Delivered,2025-11-13,SKU124,167,2025-12-01
SHP001237,Zhengzhou,Singapore,Air,19,In Transit,2025-08-24,SKU105,97,2025-09-12
SHP001238,Chennai,Chicago,Sea,9,In Transit,2025-04-05,SKU121,97,2025-04-14
SHP001239,Bangkok,Sydney,Air,5,Delayed,2025-09-18,SKU123,181,2025-09-23
SHP001240,Zhengzhou,Johannesburg,Air,16,In Transit,2025-02-11,SKU115,215,2025-02-27
SHP001241,Ho Chi Minh City,Mumbai,Road,17,Delayed,2025-05-17,SKU114,168,2025-06-03
SHP001242,Bangkok,Sao Paulo,Road,7,In Transit,2025-02-23,SKU111,122,2025-03-02
SHP001243,Ho Chi Minh City,Johannesburg,Sea,8,Delivered,2025-08-25,SKU104,156,2025-09-02
SHP001244,Shenzhen,Dubai,Sea,10,Delayed,2025-11-04,SKU121,96,2025-11-14
SHP001245,Bangkok,Sao Paulo,Air,3,Delayed,2025-02-16,SKU127,96,2025-02-19
SHP001246,Zhengzhou,Sao Paulo,Air,25,Delayed,2025-06-09,SKU127,221,2025-07-04
SHP001247,Ho Chi Minh City,Chicago,Air,20,In Transit,2025-12-19,SKU106,117,2026-01-08
SHP001248,Bangkok,Singapore,Road,2,Delayed,2025-08-03,SKU116,202,2025-08-05
SHP001249,Ho Chi Minh City,Singapore,Sea,9,In Transit,2025-09-22,SKU113,145,2025-10-01
SHP001250,Zhengzhou,Dubai,Sea,25,In Transit,2025-09-09,SKU101,169,2025-10-04
SHP001251,Bangkok,Johannesburg,Air,10,Delayed,2025-06-26,SKU104,175,2025-07-06
SHP001252,Zhengzhou,Dubai,Sea,21,Delivered,2025-06-28,SKU122,188,2025-07-19
SHP001253,Zhengzhou,Sao Paulo,Road,18,In Transit,2025-05-05,SKU117,105,2025-05-23
SHP001254,Noida,Chicago,Air,5,In Transit,2025-08-02,SKU107,224,2025-08-07
SHP001255,Shenzhen,Sao Paulo,Road,2,Delayed,2025-06-23,SKU123,189,2025-06-25
SHP001256,Ho Chi Minh City,Dubai,Sea,14,In Transit,2025-05-15,SKU105,160,2025-05-29
SHP001257,Shenzhen,Chicago,Sea,25,In Transit,2025-08-26,SKU116,229,2025-09-20
SHP001258,Chennai,Sao Paulo,Air,4,Delivered,2025-09-30,SKU125,124,2025-10-04
SHP001259,Bangkok,Johannesburg,Road,7,In Transit,2025-01-09,SKU120,175,2025-01-16
SHP001260,Shenzhen,Chicago,Air,24,Delayed,2025-06-15,SKU111,155,2025-07-09
SHP001261,Shenzhen,Johannesburg,Sea,13,Delivered,2025-03-25,SKU128,103,2025-04-07
SHP001262,Ho Chi Minh City,Dubai,Road,25,Delayed,2025-05-24,SKU107,149,2025-06-18
SHP001263,Bangkok,Sao Paulo,Air,18,Delayed,2025-04-09,SKU123,102,2025-04-27
SHP001264,Bangkok,Sydney,Sea,16,In Transit,2025-01-20,SKU109,212,2025-02-05
SHP001265,Zhengzhou,Sao Paulo,Sea,20,Delayed,2025-09-17,SKU112,168,2025-10-07
SHP001266,Shenzhen,Chicago,Sea,13,In Transit,2025-02-17,SKU118,242,2025-03-02
SHP001267,Bangkok,Singapore,Road,12,Delivered,2025-08-29,SKU125,167,2025-09-10
SHP001268,Zhengzhou,Rotterdam,Sea,12,Delayed,2025-10-03,SKU122,132,2025-10-15
SHP001269,Ho Chi Minh City,Johannesburg,Road,11,In Transit,2025-01-19,SKU115,122,2025-01-30
SHP001270,Noida,Johannesburg,Sea,21,Delayed,2025-12-30,SKU113,197,2026-01-20
SHP001271,Shenzhen,Sydney,Air,7,Delivered,2025-05-07,SKU121,126,2025-05-14
SHP001272,Zhengzhou,Sydney,Sea,12,In Transit,2025-08-01,SKU128,221,2025-08-13
SHP001273,Bangkok,Singapore,Air,24,Delivered,2025-03-02,SKU127,166,2025-03-26
SHP001274,Noida,Johannesburg,Air,24,Delivered,2025-01-23,SKU114,190,2025-02-16
SHP001275,Ho Chi Minh City,Singapore,Air,10,In Transit,2025-08-19,SKU124,181,2025-08-29
SHP001276,Shenzhen,Johannesburg,Road,19,Delayed,2025-06-18,SKU110,113,2025-07-07
SHP001277,Bangkok,Mumbai,Road,6,In Transit,2025-06-27,SKU108,173,2025-07-03
SHP001278,Noida,Sao Paulo,Road,15,Delayed,2025-11-14,SKU122,183,2025-11-29
SHP001279,Noida,Dubai,Sea,20,Delivered,2025-01-13,SKU123,193,2025-02-02
SHP001280,Chennai,Sao Paulo,Road,24,Delivered,2025-01-24,SKU101,125,2025-02-17
SHP001281,Shenzhen,Mumbai,Road,22,In Transit,2025-12-20,SKU120,144,2026-01-11
SHP001282,Bangkok,Mumbai,Air,2,Delivered,2025-12-04,SKU129,177,2025-12-06
SHP001283,Noida,Dubai,Road,10,In Transit,2025-08-29,SKU105,149,2025-09-08
SHP001284,Zhengzhou,Mumbai,Road,7,Delayed,2025-11-20,SKU106,216,2025-11-27
SHP001285,Ho Chi Minh City,Singapore,Sea,4,Delayed,2025-05-14,SKU111,109,2025-05-18
SHP001286,Bangkok,Mumbai,Road,20,Delivered,2025-03-03,SKU104,170,2025-03-23
SHP001287,Shenzhen,Dubai,Road,17,Delayed,2025-12-15,SKU107,186,2026-01-01
SHP001288,Bangkok,Mumbai,Air,5,Delayed,2025-05-25,SKU105,172,2025-05-30
SHP001289,Chennai,Rotterdam,Air,21,Delayed,2025-04-26,SKU122,123,2025-05-17
SHP001290,Ho Chi Minh City,Dubai,Sea,17,Delayed,2025-04-24,SKU121,152,2025-05-11
SHP001291,Chennai,Sydney,Road,3,Delivered,2025-05-31,SKU125,195,2025-06-03
SHP001292,Chennai,Rotterdam,Air,8,Delivered,2025-12-04,SKU108,125,2025-12-12
SHP001293,Noida,Rotterdam,Sea,19,In Transit,2025-10-03,SKU118,192,2025-10-22
SHP001294,Ho Chi Minh City,Johannesburg,Air,24,In Transit,2025-05-19,SKU126,198,2025-06-12
SHP001295,Zhengzhou,Mumbai,Road,21,Delayed,2025-07-09,SKU104,192,2025-07-30
SHP001296,Shenzhen,Rotterdam,Air,12,Delayed,2025-03-08,SKU107,131,2025-03-20
SHP001297,Bangkok,Mumbai,Sea,3,In Transit,2025-08-04,SKU105,226,2025-08-07
SHP001298,Ho Chi Minh City,Sao Paulo,Road,3,Delayed,2025-05-05,SKU106,94,2025-05-08
SHP001299,Bangkok,Johannesburg,Road,12,Delivered,2025-01-03,SKU126,199,2025-01-15
SHP001300,Bangkok,Sydney,Air,24,Delivered,2025-06-09,SKU119,148,2025-07-03
SHP001301,Chennai,Rotterdam,Air,16,Delayed,2025-02-19,SKU119,128,2025-03-07
SHP001302,Chennai,Johannesburg,Road,16,Delayed,2025-07-25,SKU109,167,2025-08-10
SHP001303,Shenzhen,Johannesburg,Sea,21,Delivered,2025-11-26,SKU121,165,2025-12-17
SHP001304,Shenzhen,Singapore,Sea,5,In Transit,2025-12-06,SKU115,147,2025-12-11
SHP001305,Chennai,Johannesburg,Road,22,In Transit,2025-12-01,SKU128,209,2025-12-23
SHP001306,Ho Chi Minh City,Sydney,Sea,13,Delivered,2025-07-23,SKU124,170,2025-08-05
SHP001307,Noida,Johannesburg,Air,9,Delivered,2025-04-02,SKU127,225,2025-04-11
SHP001308,Zhengzhou,Sao Paulo,Road,24,In Transit,2025-02-27,SKU127,253,2025-03-23
SHP001309,Chennai,Chicago,Air,21,Delivered,2025-03-20,SKU101,129,2025-04-10
SHP001310,Shenzhen,Mumbai,Road,10,Delivered,2025-07-13,SKU120,112,2025-07-23
SHP001311,Noida,Singapore,Air,9,Delivered,2025-04-18,SKU103,152,2025-04-27
SHP001312,Zhengzhou,Sydney,Road,17,Delayed,2025-07-22,SKU119,138,2025-08-08
SHP001313,Zhengzhou,Rotterdam,Sea,10,In Transit,2025-03-21,SKU113,224,2025-03-31
SHP001314,Bangkok,Chicago,Sea,6,Delayed,2025-08-15,SKU104,185,2025-08-21
SHP001315,Noida,Dubai,Sea,9,In Transit,2025-08-17,SKU114,227,2025-08-26
SHP001316,Bangkok,Sydney,Air,5,Delivered,2025-09-26,SKU113,136,2025-10-01
SHP001317,Ho Chi Minh City,Singapore,Sea,11,Delayed,2025-03-02,SKU122,144,2025-03-13
SHP001318,Bangkok,Singapore,Air,21,Delivered,2025-04-30,SKU118,125,2025-05-21
SHP001319,Chennai,Sao Paulo,Air,16,In Transit,2025-03-11,SKU117,96,2025-03-27
SHP001320,Noida,Sao Paulo,Air,19,In Transit,2025-06-01,SKU122,96,2025-06-20
SHP001321,Zhengzhou,Mumbai,Air,22,In Transit,2025-08-16,SKU117,134,2025-09-07
SHP001322,Noida,Sydney,Air,10,In Transit,2025-04-18,SKU118,147,2025-04-28
SHP001323,Noida,Dubai,Sea,13,Delivered,2025-10-16,SKU103,124,2025-10-29
SHP001324,Bangkok,Dubai,Sea,8,Delivered,2025-03-30,SKU102,159,2025-04-07
SHP001325,Shenzhen,Sydney,Road,2,Delayed,2025-06-04,SKU108,142,2025-06-06
SHP001326,Zhengzhou,Sao Paulo,Road,22,In Transit,2025-04-05,SKU122,189,2025-04-27
SHP001327,Noida,Sydney,Sea,12,In Transit,2025-06-25,SKU112,120,2025-07-07
SHP001328,Ho Chi Minh City,Dubai,Road,14,Delayed,2025-09-07,SKU110,101,2025-09-21
SHP001329,Chennai,Dubai,Sea,2,Delivered,2025-01-27,SKU105,152,2025-01-29
SHP001330,Ho Chi Minh City,Sydney,Road,10,Delivered,2025-10-25,SKU129,128,2025-11-04
SHP001331,Chennai,Singapore,Air,12,Delivered,2025-09-28,SKU121,195,2025-10-10
SHP001332,Zhengzhou,Mumbai,Road,20,Delayed,2025-01-04,SKU123,193,2025-01-24
SHP001333,Ho Chi Minh City,Sao Paulo,Road,17,Delivered,2025-01-13,SKU107,208,2025-01-30
SHP001334,Zhengzhou,Dubai,Air,15,In Transit,2025-06-14,SKU127,115,2025-06-29
SHP001335,Noida,Chicago,Sea,16,Delayed,2025-11-16,SKU115,206,2025-12-02
SHP001336,Zhengzhou,Johannesburg,Road,8,In Transit,2025-10-27,SKU112,146,2025-11-04
SHP001337,Ho Chi Minh City,Dubai,Air,22,Delayed,2025-09-12,SKU107,156,2025-10-04
SHP001338,Shenzhen,Chicago,Sea,13,Delayed,2025-06-09,SKU117,192,2025-06-22
SHP001339,Zhengzhou,Singapore,Sea,5,Delivered,2025-02-11,SKU108,99,2025-02-16
SHP001340,Shenzhen,Rotterdam,Sea,25,In Transit,2025-07-03,SKU112,157,2025-07-28
SHP001341,Zhengzhou,Sao Paulo,Sea,16,In Transit,2025-10-12,SKU119,221,2025-10-28
SHP001342,Zhengzhou,Johannesburg,Air,23,Delivered,2025-08-17,SKU112,114,2025-09-09
SHP001343,Ho Chi Minh City,Dubai,Sea,25,In Transit,2025-03-26,SKU122,232,2025-04-20
SHP001344,Zhengzhou,Singapore,Sea,3,Delayed,2025-08-31,SKU117,161,2025-09-03
SHP001345,Noida,Sao Paulo,Sea,16,In Transit,2025-10-13,SKU129,207,2025-10-29
SHP001346,Ho Chi Minh City,Sao Paulo,Sea,25,Delayed,2025-01-20,SKU112,167,2025-02-14
SHP001347,Zhengzhou,Johannesburg,Air,8,Delivered,2025-07-31,SKU112,202,2025-08-08
SHP001348,Zhengzhou,Sydney,Air,5,Delivered,2025-10-27,SKU104,123,2025-11-01
SHP001349,Noida,Rotterdam,Sea,13,Delivered,2025-12-30,SKU105,201,2026-01-12
SHP001350,Chennai,Chicago,Air,20,Delayed,2025-02-19,SKU105,179,2025-03-11
SHP001351,Bangkok,Mumbai,Air,9,Delayed,2025-11-25,SKU126,222,2025-12-04
SHP001352,Ho Chi Minh City,Rotterdam,Air,9,Delayed,2025-02-19,SKU109,164,2025-02-28
SHP001353,Ho Chi Minh City,Sydney,Road,21,In Transit,2025-06-13,SKU105,141,2025-07-04
SHP001354,Zhengzhou,Singapore,Road,14,Delayed,2025-02-24,SKU113,167,2025-03-10
SHP001355,Noida,Mumbai,Air,5,In Transit,2025-11-25,SKU129,215,2025-11-30
SHP001356,Zhengzhou,Chicago,Road,11,Delayed,2025-12-02,SKU120,194,2025-12-13
SHP001357,Zhengzhou,Sao Paulo,Sea,24,In Transit,2025-06-22,SKU123,118,2025-07-16
SHP001358,Shenzhen,Mumbai,Air,7,Delayed,2025-09-23,SKU117,113,2025-09-30
SHP001359,Chennai,Chicago,Road,21,Delayed,2025-10-19,SKU107,210,2025-11-09
SHP001360,Chennai,Mumbai,Air,10,In Transit,2025-09-04,SKU115,229,2025-09-14
SHP001361,Zhengzhou,Chicago,Sea,3,Delayed,2025-10-04,SKU114,190,2025-10-07
SHP001362,Noida,Mumbai,Sea,5,Delivered,2025-12-31,SKU111,132,2026-01-05
SHP001363,Shenzhen,Chicago,Road,10,Delivered,2025-06-17,SKU108,120,2025-06-27
SHP001364,Noida,Sao Paulo,Sea,4,Delivered,2025-08-29,SKU106,112,2025-09-02
SHP001365,Zhengzhou,Mumbai,Road,18,In Transit,2025-11-30,SKU104,136,2025-12-18
SHP001366,Noida,Sydney,Sea,17,Delayed,2025-05-25,SKU112,174,2025-06-11
SHP001367,Noida,Mumbai,Air,7,In Transit,2025-12-22,SKU118,211,2025-12-29
SHP001368,Bangkok,Johannesburg,Sea,23,In Transit,2025-03-09,SKU123,217,2025-04-01
SHP001369,Bangkok,Singapore,Air,4,Delivered,2025-12-23,SKU115,127,2025-12-27
SHP001370,Shenzhen,Dubai,Road,12,Delivered,2025-05-25,SKU121,173,2025-06-06
SHP001371,Ho Chi Minh City,Rotterdam,Road,12,In Transit,2025-04-02,SKU122,141,2025-04-14
SHP001372,Bangkok,Chicago,Road,3,In Transit,2025-04-08,SKU128,164,2025-04-11
SHP001373,Zhengzhou,Dubai,Air,16,In Transit,2025-08-17,SKU112,126,2025-09-02
SHP001374,Shenzhen,Singapore,Road,17,Delayed,2025-07-05,SKU124,198,2025-07-22
SHP001375,Bangkok,Singapore,Road,17,Delayed,2025-09-24,SKU112,121,2025-10-11
SHP001376,Ho Chi Minh City,Sao Paulo,Air,10,Delayed,2025-03-29,SKU123,135,2025-04-08
SHP001377,Noida,Chicago,Sea,7,In Transit,2025-01-14,SKU106,99,2025-01-21
SHP001378,Bangkok,Chicago,Air,3,In Transit,2025-04-15,SKU129,192,2025-04-18
SHP001379,Zhengzhou,Singapore,Sea,8,Delivered,2025-01-30,SKU123,170,2025-02-07
SHP001380,Bangkok,Sao Paulo,Road,5,Delayed,2025-11-19,SKU119,215,2025-11-24
SHP001381,Shenzhen,Rotterdam,Air,6,Delayed,2025-12-19,SKU107,138,2025-12-25
SHP001382,Ho Chi Minh City,Rotterdam,Road,4,Delayed,2025-03-10,SKU116,138,2025-03-14
SHP001383,Bangkok,Rotterdam,Road,16,Delayed,2025-05-03,SKU118,178,2025-05-19
SHP001384,Shenzhen,Singapore,Sea,24,Delivered,2025-09-19,SKU108,177,2025-10-13
SHP001385,Noida,Dubai,Road,23,In Transit,2025-10-02,SKU109,201,2025-10-25
SHP001386,Zhengzhou,Rotterdam,Sea,24,Delayed,2025-01-23,SKU112,152,2025-02-16
SHP001387,Shenzhen,Rotterdam,Air,8,In Transit,2025-10-01,SKU119,131,2025-10-09
SHP001388,Noida,Chicago,Air,18,Delivered,2025-03-12,SKU125,177,2025-03-30
SHP001389,Zhengzhou,Chicago,Air,11,Delayed,2025-01-05,SKU120,239,2025-01-16
SHP001390,Zhengzhou,Rotterdam,Sea,10,Delivered,2025-03-04,SKU114,203,2025-03-14
SHP001391,Ho Chi Minh City,Singapore,Air,24,Delivered,2025-02-06,SKU128,155,2025-03-02
SHP001392,Chennai,Sydney,Air,13,In Transit,2025-09-21,SKU127,184,2025-10-04
SHP001393,Shenzhen,Sydney,Road,10,Delayed,2025-11-24,SKU120,137,2025-12-04
SHP001394,Zhengzhou,Chicago,Air,8,Delayed,2025-08-09,SKU106,166,2025-08-17
SHP001395,Chennai,Singapore,Sea,15,Delivered,2025-03-20,SKU106,175,2025-04-04
SHP001396,Noida,Singapore,Road,21,In Transit,2025-11-11,SKU129,215,2025-12-02
SHP001397,Bangkok,Mumbai,Sea,2,Delayed,2025-01-29,SKU104,198,2025-01-31
SHP001398,Zhengzhou,Sydney,Road,11,Delivered,2025-11-11,SKU123,144,2025-11-22
SHP001399,Bangkok,Sydney,Sea,16,In Transit,2025-05-17,SKU126,194,2025-06-02
SHP001400,Shenzhen,Singapore,Air,6,Delayed,2025-12-11,SKU121,96,2025-12-17
SHP001401,Ho Chi Minh City,Johannesburg,Road,21,In Transit,2025-09-10,SKU109,119,2025-10-01
SHP001402,Chennai,Johannesburg,Road,17,In Transit,2025-07-09,SKU104,163,2025-07-26
SHP001403,Shenzhen,Dubai,Sea,10,In Transit,2025-08-11,SKU120,196,2025-08-21
SHP001404,Shenzhen,Rotterdam,Sea,19,Delivered,2025-02-11,SKU111,162,2025-03-02
SHP001405,Noida,Sao Paulo,Sea,12,Delivered,2025-07-14,SKU109,128,2025-07-26
SHP001406,Noida,Sao Paulo,Road,17,Delayed,2025-12-19,SKU104,167,2026-01-05
SHP001407,Zhengzhou,Singapore,Sea,7,In Transit,2025-03-23,SKU102,138,2025-03-30
SHP001408,Bangkok,Johannesburg,Air,16,Delayed,2025-07-14,SKU112,170,2025-07-30
SHP001409,Chennai,Chicago,Air,19,Delivered,2025-02-16,SKU123,98,2025-03-07
SHP001410,Noida,Dubai,Air,4,Delivered,2025-10-27,SKU123,204,2025-10-31
SHP001411,Zhengzhou,Sao Paulo,Air,16,In Transit,2025-08-30,SKU115,137,2025-09-15
SHP001412,Zhengzhou,Johannesburg,Sea,14,In Transit,2025-09-10,SKU105,164,2025-09-24
SHP001413,Zhengzhou,Rotterdam,Air,6,Delayed,2025-02-21,SKU102,200,2025-02-27
SHP001414,Ho Chi Minh City,Sydney,Sea,22,Delivered,2025-09-09,SKU106,119,2025-10-01
SHP001415,Bangkok,Sao Paulo,Road,8,In Transit,2025-08-14,SKU104,102,2025-08-22
SHP001416,Bangkok,Rotterdam,Sea,15,In Transit,2025-11-28,SKU100,152,2025-12-13
SHP001417,Shenzhen,Johannesburg,Sea,20,Delayed,2025-01-04,SKU111,220,2025-01-24
SHP001418,Zhengzhou,Chicago,Air,7,Delayed,2025-11-17,SKU114,132,2025-11-24
SHP001419,Shenzhen,Mumbai,Road,21,In Transit,2025-10-03,SKU107,183,2025-10-24
SHP001420,Ho Chi Minh City,Sydney,Road,15,Delayed,2025-05-20,SKU120,122,2025-06-04
SHP001421,Noida,Sydney,Road,23,Delayed,2025-01-11,SKU118,206,2025-02-03
SHP001422,Chennai,Dubai,Road,14,Delayed,2025-12-27,SKU115,232,2026-01-10
SHP001423,Ho Chi Minh City,Sao Paulo,Road,23,Delayed,2025-12-21,SKU122,159,2026-01-13
SHP001424,Bangkok,Mumbai,Road,15,Delayed,2025-06-19,SKU116,190,2025-07-04
SHP001425,Noida,Chicago,Road,2,In Transit,2025-04-16,SKU103,138,2025-04-18
SHP001426,Bangkok,Singapore,Road,4,Delayed,2025-01-09,SKU115,166,2025-01-13
SHP001427,Ho Chi Minh City,Singapore,Road,14,In Transit,2025-06-17,SKU106,171,2025-07-01
SHP001428,Ho Chi Minh City,Singapore,Air,8,In Transit,2025-02-23,SKU102,216,2025-03-03
SHP001429,Noida,Mumbai,Road,14,In Transit,2025-09-15,SKU128,213,2025-09-29
SHP001430,Zhengzhou,Sao Paulo,Sea,23,In Transit,2025-02-08,SKU114,117,2025-03-03
SHP001431,Shenzhen,Mumbai,Road,20,Delayed,2025-10-11,SKU104,195,2025-10-31
SHP001432,Ho Chi Minh City,Dubai,Sea,21,Delayed,2025-06-27,SKU124,134,2025-07-18
SHP001433,Chennai,Rotterdam,Road,23,Delivered,2025-12-20,SKU127,135,2026-01-12
SHP001434,Bangkok,Dubai,Sea,3,In Transit,2025-02-09,SKU121,155,2025-02-12
SHP001435,Ho Chi Minh City,Sao Paulo,Air,12,Delivered,2025-10-24,SKU129,127,2025-11-05
SHP001436,Chennai,Johannesburg,Air,15,In Transit,2025-12-18,SKU104,118,2026-01-02
SHP001437,Chennai,Johannesburg,Road,25,Delivered,2025-07-08,SKU119,193,2025-08-02
SHP001438,Bangkok,Johannesburg,Sea,16,In Transit,2025-01-25,SKU126,224,2025-02-10
SHP001439,Noida,Chicago,Air,11,In Transit,2025-07-15,SKU102,205,2025-07-26
SHP001440,Shenzhen,Rotterdam,Sea,17,In Transit,2025-07-12,SKU120,134,2025-07-29
SHP001441,Ho Chi Minh City,Sao Paulo,Air,12,In Transit,2025-10-28,SKU119,156,2025-11-09
SHP001442,Shenzhen,Rotterdam,Air,14,Delayed,2025-04-14,SKU102,122,2025-04-28
SHP001443,Shenzhen,Mumbai,Sea,6,Delivered,2025-09-04,SKU128,224,2025-09-10
SHP001444,Zhengzhou,Sydney,Road,23,Delivered,2025-09-16,SKU121,158,2025-10-09
SHP001445,Noida,Singapore,Sea,8,Delayed,2025-05-25,SKU118,102,2025-06-02
SHP001446,Zhengzhou,Sao Paulo,Air,20,Delayed,2025-11-23,SKU122,104,2025-12-13
SHP001447,Zhengzhou,Mumbai,Road,15,In Transit,2025-09-28,SKU121,187,2025-10-13
SHP001448,Shenzhen,Mumbai,Road,8,Delayed,2025-10-27,SKU124,185,2025-11-04
SHP001449,Zhengzhou,Mumbai,Sea,23,Delayed,2025-03-13,SKU112,167,2025-04-05
SHP001450,Ho Chi Minh City,Sydney,Road,5,In Transit,2025-12-25,SKU108,218,2025-12-30
SHP001451,Shenzhen,Dubai,Road,5,Delayed,2025-01-23,SKU125,206,2025-01-28
SHP001452,Shenzhen,Johannesburg,Road,6,In Transit,2025-10-30,SKU127,96,2025-11-05
SHP001453,Shenzhen,Dubai,Sea,15,Delayed,2025-01-13,SKU111,155,2025-01-28
SHP001454,Zhengzhou,Sao Paulo,Air,14,Delayed,2025-03-11,SKU119,157,2025-03-25
SHP001455,Ho Chi Minh City,Rotterdam,Sea,16,In Transit,2025-04-16,SKU129,104,2025-05-02
SHP001456,Noida,Mumbai,Air,17,In Transit,2025-08-08,SKU112,120,2025-08-25
SHP001457,Shenzhen,Rotterdam,Road,16,In Transit,2025-05-24,SKU125,194,2025-06-09
SHP001458,Zhengzhou,Mumbai,Road,25,In Transit,2025-08-08,SKU117,131,2025-09-02
SHP001459,Chennai,Dubai,Air,6,In Transit,2025-09-13,SKU107,139,2025-09-19
SHP001460,Zhengzhou,Johannesburg,Sea,10,Delivered,2025-01-04,SKU112,217,2025-01-14
SHP001461,Noida,Singapore,Air,13,Delayed,2025-12-16,SKU116,176,2025-12-29
SHP001462,Chennai,Sydney,Air,18,Delivered,2025-08-10,SKU104,175,2025-08-28
SHP001463,Noida,Sydney,Road,8,Delivered,2025-06-23,SKU106,153,2025-07-01
SHP001464,Ho Chi Minh City,Singapore,Sea,10,In Transit,2025-05-17,SKU126,194,2025-05-27
SHP001465,Zhengzhou,Dubai,Sea,8,In Transit,2025-12-16,SKU117,105,2025-12-24
SHP001466,Shenzhen,Singapore,Road,14,In Transit,2025-08-06,SKU104,102,2025-08-20
SHP001467,Ho Chi Minh City,Johannesburg,Road,16,In Transit,2025-07-09,SKU114,150,2025-07-25
SHP001468,Chennai,Singapore,Sea,5,Delayed,2025-08-29,SKU121,174,2025-09-03
SHP001469,Chennai,Sydney,Air,21,In Transit,2025-09-26,SKU118,159,2025-10-17
SHP001470,Ho Chi Minh City,Chicago,Air,4,Delayed,2025-05-08,SKU124,117,2025-05-12
SHP001471,Noida,Sao Paulo,Sea,22,In Transit,2025-08-04,SKU120,162,2025-08-26
SHP001472,Zhengzhou,Rotterdam,Sea,8,Delivered,2025-10-17,SKU128,208,2025-10-25
SHP001473,Noida,Johannesburg,Air,25,In Transit,2025-04-03,SKU128,106,2025-04-28
