Date,SKUID,ForecastQty,ActualQty
2025-04-21,SKU116,142,157
2025-04-21,SKU117,378,386
2025-04-21,SKU118,407,433
2025-04-21,SKU119,333,330
2025-04-21,SKU120,192,200
2025-04-21,SKU121,346,343
2025-04-21,SKU122,131,121
2025-04-21,SKU123,116,119
2025-04-21,SKU124,363,346
2025-04-21,SKU125,326,304
2025-04-21,SKU126,296,297
2025-04-21,SKU127,347,348
2025-04-21,SKU128,354,360
2025-04-21,SKU129,138,140
2025-04-22,SKU100,318,321
2025-04-22,SKU101,482,462
2025-04-22,SKU102,362,348
2025-04-22,SKU103,237,242
2025-04-22,SKU104,125,114
2025-04-22,SKU105,411,439
2025-04-22,SKU106,352,355
2025-04-22,SKU107,396,399
2025-04-22,SKU108,266,259
2025-04-22,SKU109,362,401
2025-04-22,SKU110,239,225
2025-04-22,SKU111,435,453
2025-04-22,SKU112,310,286
2025-04-22,SKU113,421,408
2025-04-22,SKU114,145,158
2025-04-22,SKU115,162,171
2025-04-22,SKU116,490,488
2025-04-22,SKU117,266,276
2025-04-22,SKU118,241,221
2025-04-22,SKU119,408,395
2025-04-22,SKU120,149,166
2025-04-22,SKU121,136,126
2025-04-22,SKU122,142,153
2025-04-22,SKU123,128,119
2025-04-22,SKU124,361,341
2025-04-22,SKU125,309,321
2025-04-22,SKU126,132,140
2025-04-22,SKU127,465,476
2025-04-22,SKU128,255,239
2025-04-22,SKU129,129,120
2025-04-23,SKU100,154,171
2025-04-23,SKU101,335,318
2025-04-23,SKU102,279,297
2025-04-23,SKU103,172,177
2025-04-23,SKU104,507,462
2025-04-23,SKU105,265,264
2025-04-23,SKU106,229,238
2025-04-23,SKU107,209,209
2025-04-23,SKU108,198,219
2025-04-23,SKU109,318,325
2025-04-23,SKU110,199,209
2025-04-23,SKU111,101,95
2025-04-23,SKU112,399,403
2025-04-23,SKU113,497,463
2025-04-23,SKU114,120,133
2025-04-23,SKU115,414,445
2025-04-23,SKU116,134,147
2025-04-23,SKU117,315,307
2025-04-23,SKU118,138,129
2025-04-23,SKU119,184,179
2025-04-23,SKU120,266,250
2025-04-23,SKU121,413,443
2025-04-23,SKU122,267,267
2025-04-23,SKU123,312,293
2025-04-23,SKU124,106,113
2025-04-23,SKU125,431,453
2025-04-23,SKU126,97,102
2025-04-23,SKU127,331,338
2025-04-23,SKU128,77,81
2025-04-23,SKU129,135,140
2025-04-24,SKU100,435,483
2025-04-24,SKU101,288,315
2025-04-24,SKU102,198,206
2025-04-24,SKU103,185,177
2025-04-24,SKU104,216,238
2025-04-24,SKU105,163,171
2025-04-24,SKU106,275,291
2025-04-24,SKU107,170,182
2025-04-24,SKU108,431,437
2025-04-24,SKU109,265,261
2025-04-24,SKU110,409,408
2025-04-24,SKU111,151,167
2025-04-24,SKU112,160,159
2025-04-24,SKU113,292,302
2025-04-24,SKU114,213,227
2025-04-24,SKU115,385,362
2025-04-24,SKU116,360,342
2025-04-24,SKU117,303,319
2025-04-24,SKU118,427,417
2025-04-24,SKU119,324,319
2025-04-24,SKU120,281,273
2025-04-24,SKU121,404,439
2025-04-24,SKU122,78,84
2025-04-24,SKU123,259,252
2025-04-24,SKU124,252,263
2025-04-24,SKU125,183,175
2025-04-24,SKU126,391,395
2025-04-24,SKU127,315,302
2025-04-24,SKU128,193,204
2025-04-24,SKU129,251,252
2025-04-25,SKU100,420,385
2025-04-25,SKU101,388,370
2025-04-25,SKU102,264,250
2025-04-25,SKU103,251,238
2025-04-25,SKU104,254,257
2025-04-25,SKU105,82,80
2025-04-25,SKU106,161,168
2025-04-25,SKU107,214,200
2025-04-25,SKU108,427,450
2025-04-25,SKU109,465,477
2025-04-25,SKU110,235,256
2025-04-25,SKU111,292,281
2025-04-25,SKU112,290,272
2025-04-25,SKU113,509,470
2025-04-25,SKU114,254,242
2025-04-25,SKU115,458,475
2025-04-25,SKU116,444,425
2025-04-25,SKU117,282,281
2025-04-25,SKU118,442,422
2025-04-25,SKU119,207,193
2025-04-25,SKU120,194,200
2025-04-25,SKU121,81,80
2025-04-25,SKU122,122,119
2025-04-25,SKU123,159,176
2025-04-25,SKU124,122,127
2025-04-25,SKU125,276,297
2025-04-25,SKU126,452,425
2025-04-25,SKU127,276,295
2025-04-25,SKU128,366,344
2025-04-25,SKU129,118,122
2025-04-26,SKU100,231,235
2025-04-26,SKU101,141,139
2025-04-26,SKU102,285,270
2025-04-26,SKU103,386,353
2025-04-26,SKU104,187,171
2025-04-26,SKU105,296,276
2025-04-26,SKU106,80,83
2025-04-26,SKU107,199,212
2025-04-26,SKU108,307,312
2025-04-26,SKU109,92,100
2025-04-26,SKU110,242,267
2025-04-26,SKU111,255,269
2025-04-26,SKU112,243,231
2025-04-26,SKU113,202,216
2025-04-26,SKU114,87,88
2025-04-26,SKU115,99,98
2025-04-26,SKU116,98,98
2025-04-26,SKU117,154,169
2025-04-26,SKU118,419,452
2025-04-26,SKU119,213,220
2025-04-26,SKU120,375,396
2025-04-26,SKU121,352,348
2025-04-26,SKU122,240,247
2025-04-26,SKU123,462,450
2025-04-26,SKU124,374,342
2025-04-26,SKU125,426,406
2025-04-26,SKU126,85,91
2025-04-26,SKU127,462,449
2025-04-26,SKU128,329,301
2025-04-26,SKU129,234,213
2025-04-27,SKU100,178,172
2025-04-27,SKU101,271,288
2025-04-27,SKU102,139,146
2025-04-27,SKU103,530,484
2025-04-27,SKU104,182,193
2025-04-27,SKU105,176,193
2025-04-27,SKU106,453,444
2025-04-27,SKU107,302,295
2025-04-27,SKU108,277,279
2025-04-27,SKU109,246,255
2025-04-27,SKU110,285,307
2025-04-27,SKU111,188,187
2025-04-27,SKU112,265,279
2025-04-27,SKU113,406,372
2025-04-27,SKU114,402,367
2025-04-27,SKU115,506,462
2025-04-27,SKU116,240,229
2025-04-27,SKU117,288,319
2025-04-27,SKU118,169,165
2025-04-27,SKU119,320,292
2025-04-27,SKU120,227,225
2025-04-27,SKU121,294,272
2025-04-27,SKU122,425,390
2025-04-27,SKU123,266,282
2025-04-27,SKU124,213,228
2025-04-27,SKU125,524,478
2025-04-27,SKU126,280,289
2025-04-27,SKU127,368,386
2025-04-27,SKU128,138,134
2025-04-27,SKU129,482,470
2025-04-28,SKU100,387,415
2025-04-28,SKU101,388,377
2025-04-28,SKU102,180,176
2025-04-28,SKU103,153,150
2025-04-28,SKU104,391,386
2025-04-28,SKU105,87,91
2025-04-28,SKU106,380,371
2025-04-28,SKU107,243,269
2025-04-28,SKU108,498,484
2025-04-28,SKU109,190,178
2025-04-28,SKU110,279,268
2025-04-28,SKU111,349,321
2025-04-28,SKU112,140,147
2025-04-28,SKU113,372,375
2025-04-28,SKU114,383,388
2025-04-28,SKU115,186,170
2025-04-28,SKU116,144,136
2025-04-28,SKU117,152,161
2025-04-28,SKU118,87,83
2025-04-28,SKU119,309,288
2025-04-28,SKU120,253,277
2025-04-28,SKU121,449,446
2025-04-28,SKU122,401,390
2025-04-28,SKU123,90,92
2025-04-28,SKU124,243,229
2025-04-28,SKU125,97,100
2025-04-28,SKU126,349,341
2025-04-28,SKU127,446,483
2025-04-28,SKU128,225,214
2025-04-28,SKU129,447,485
2025-04-29,SKU100,444,467
2025-04-29,SKU101,296,307
2025-04-29,SKU102,214,212
2025-04-29,SKU103,435,469
2025-04-29,SKU104,87,93
2025-04-29,SKU105,276,265
2025-04-29,SKU106,415,446
2025-04-29,SKU107,336,323
2025-04-29,SKU108,166,159
2025-04-29,SKU109,158,155
2025-04-29,SKU110,383,406
2025-04-29,SKU111,218,235
2025-04-29,SKU112,277,266
2025-04-29,SKU113,337,344
2025-04-29,SKU114,182,167
2025-04-29,SKU115,406,380
2025-04-29,SKU116,264,271
2025-04-29,SKU117,178,166
2025-04-29,SKU118,352,327
2025-04-29,SKU119,109,113
2025-04-29,SKU120,180,194
2025-04-29,SKU121,479,453
2025-04-29,SKU122,261,262
2025-04-29,SKU123,438,406
2025-04-29,SKU124,527,499
2025-04-29,SKU125,205,196
2025-04-29,SKU126,94,96
2025-04-29,SKU127,248,248
2025-04-29,SKU128,377,353
2025-04-29,SKU129,131,120
2025-04-30,SKU100,132,126
2025-04-30,SKU101,121,112
2025-04-30,SKU102,214,235
2025-04-30,SKU103,398,379
2025-04-30,SKU104,130,130
2025-04-30,SKU105,496,484
2025-04-30,SKU106,137,139
2025-04-30,SKU107,132,131
2025-04-30,SKU108,315,329
2025-04-30,SKU109,321,300
2025-04-30,SKU110,322,306
2025-04-30,SKU111,505,492
2025-04-30,SKU112,218,208
2025-04-30,SKU113,340,332
2025-04-30,SKU114,327,327
2025-04-30,SKU115,230,215
2025-04-30,SKU116,227,220
2025-04-30,SKU117,395,400
2025-04-30,SKU118,79,83
2025-04-30,SKU119,310,333
2025-04-30,SKU120,311,301
2025-04-30,SKU121,296,306
2025-04-30,SKU122,162,173
2025-04-30,SKU123,186,198
2025-04-30,SKU124,255,243
2025-04-30,SKU125,412,430
2025-04-30,SKU126,384,372
2025-04-30,SKU127,187,178
2025-04-30,SKU128,163,160
2025-04-30,SKU129,377,344
2025-05-01,SKU100,298,310
2025-05-01,SKU101,462,470
2025-05-01,SKU102,280,289
2025-05-01,SKU103,450,472
2025-05-01,SKU104,192,186
2025-05-01,SKU105,245,271
2025-05-01,SKU106,265,275
2025-05-01,SKU107,192,182
2025-05-01,SKU108,326,305
2025-05-01,SKU109,190,204
2025-05-01,SKU110,457,449
2025-05-01,SKU111,407,417
2025-05-01,SKU112,197,207
2025-05-01,SKU113,248,272
2025-05-01,SKU114,243,255
2025-05-01,SKU115,207,225
2025-05-01,SKU116,423,463
2025-05-01,SKU117,168,157
2025-05-01,SKU118,350,373
2025-05-01,SKU119,197,205
2025-05-01,SKU120,397,418
2025-05-01,SKU121,237,229
2025-05-01,SKU122,433,474
2025-05-01,SKU123,440,458
2025-05-01,SKU124,469,475
2025-05-01,SKU125,242,244
2025-05-01,SKU126,234,250
2025-05-01,SKU127,214,210
2025-05-01,SKU128,145,141
2025-05-01,SKU129,490,492
2025-05-02,SKU100,369,404
2025-05-02,SKU101,139,127
2025-05-02,SKU102,170,161
2025-05-02,SKU103,326,319
2025-05-02,SKU104,123,117
2025-05-02,SKU105,219,221
2025-05-02,SKU106,398,413
2025-05-02,SKU107,362,374
2025-05-02,SKU108,454,434
2025-05-02,SKU109,88,90
2025-05-02,SKU110,425,399
2025-05-02,SKU111,188,195
2025-05-02,SKU112,197,194
2025-05-02,SKU113,323,314
2025-05-02,SKU114,507,500
2025-05-02,SKU115,478,446
2025-05-02,SKU116,441,475
2025-05-02,SKU117,118,131
2025-05-02,SKU118,105,100
2025-05-02,SKU119,111,115
2025-05-02,SKU120,203,197
2025-05-02,SKU121,160,163
2025-05-02,SKU122,201,191
2025-05-02,SKU123,282,305
2025-05-02,SKU124,329,307
2025-05-02,SKU125,249,274
2025-05-02,SKU126,170,181
2025-05-02,SKU127,459,497
2025-05-02,SKU128,392,376
2025-05-02,SKU129,439,467
2025-05-03,SKU100,79,88
2025-05-03,SKU101,127,131
2025-05-03,SKU102,111,113
2025-05-03,SKU103,216,197
2025-05-03,SKU104,434,409
2025-05-03,SKU105,230,220
2025-05-03,SKU106,162,152
2025-05-03,SKU107,77,84
2025-05-03,SKU108,432,435
2025-05-03,SKU109,408,385
2025-05-03,SKU110,224,230
2025-05-03,SKU111,157,160
2025-05-03,SKU112,377,345
2025-05-03,SKU113,510,494
2025-05-03,SKU114,143,136
2025-05-03,SKU115,176,184
2025-05-03,SKU116,220,215
2025-05-03,SKU117,89,93
2025-05-03,SKU118,489,456
2025-05-03,SKU119,347,356
2025-05-03,SKU120,325,348
2025-05-03,SKU121,278,258
2025-05-03,SKU122,104,113
2025-05-03,SKU123,312,292
2025-05-03,SKU124,158,148
2025-05-03,SKU125,237,239
2025-05-03,SKU126,252,245
2025-05-03,SKU127,440,422
2025-05-03,SKU128,493,463
2025-05-03,SKU129,135,144
2025-05-04,SKU100,258,248
2025-05-04,SKU101,383,382
2025-05-04,SKU102,227,216
2025-05-04,SKU103,288,296
2025-05-04,SKU104,496,457
2025-05-04,SKU105,477,489
2025-05-04,SKU106,198,181
2025-05-04,SKU107,366,404
2025-05-04,SKU108,272,283
2025-05-04,SKU109,350,327
2025-05-04,SKU110,544,498
2025-05-04,SKU111,187,189
2025-05-04,SKU112,281,305
2025-05-04,SKU113,474,473
2025-05-04,SKU114,166,175
2025-05-04,SKU115,357,361
2025-05-04,SKU116,268,255
2025-05-04,SKU117,467,480
2025-05-04,SKU118,331,358
2025-05-04,SKU119,125,136
2025-05-04,SKU120,154,144
2025-05-04,SKU121,306,303
2025-05-04,SKU122,316,338
2025-05-04,SKU123,162,152
2025-05-04,SKU124,82,88
2025-05-04,SKU125,356,349
2025-05-04,SKU126,352,351
2025-05-04,SKU127,336,356
2025-05-04,SKU128,252,271
2025-05-04,SKU129,415,405
2025-05-05,SKU100,155,149
2025-05-05,SKU101,112,118
2025-05-05,SKU102,225,239
2025-05-05,SKU103,419,384
2025-05-05,SKU104,269,290
2025-05-05,SKU105,170,162
2025-05-05,SKU106,449,482
2025-05-05,SKU107,358,382
2025-05-05,SKU108,213,195
2025-05-05,SKU109,263,285
2025-05-05,SKU110,394,424
2025-05-05,SKU111,404,424
2025-05-05,SKU112,374,406
2025-05-05,SKU113,139,132
2025-05-05,SKU114,204,198
2025-05-05,SKU115,144,143
2025-05-05,SKU116,144,158
2025-05-05,SKU117,238,219
2025-05-05,SKU118,193,210
2025-05-05,SKU119,353,379
2025-05-05,SKU120,484,486
2025-05-05,SKU121,319,347
2025-05-05,SKU122,414,386
2025-05-05,SKU123,419,420
2025-05-05,SKU124,268,295
2025-05-05,SKU125,453,474
2025-05-05,SKU126,238,221
2025-05-05,SKU127,244,248
2025-05-05,SKU128,110,122
2025-05-05,SKU129,311,328
2025-05-06,SKU100,343,374
2025-05-06,SKU101,390,377
2025-05-06,SKU102,486,497
2025-05-06,SKU103,264,257
2025-05-06,SKU104,319,315
2025-05-06,SKU105,301,284
2025-05-06,SKU106,471,478
2025-05-06,SKU107,346,370
2025-05-06,SKU108,228,248
2025-05-06,SKU109,98,94
2025-05-06,SKU110,517,499
2025-05-06,SKU111,218,221
2025-05-06,SKU112,326,314
2025-05-06,SKU113,500,473
2025-05-06,SKU114,508,474
2025-05-06,SKU115,449,459
2025-05-06,SKU116,464,497
2025-05-06,SKU117,120,125
2025-05-06,SKU118,485,458
2025-05-06,SKU119,217,236
2025-05-06,SKU120,399,407
2025-05-06,SKU121,381,407
2025-05-06,SKU122,230,215
2025-05-06,SKU123,267,252
2025-05-06,SKU124,175,161
2025-05-06,SKU125,128,137
2025-05-06,SKU126,352,339
2025-05-06,SKU127,472,467
2025-05-06,SKU128,411,396
2025-05-06,SKU129,131,126
2025-05-07,SKU100,325,306
2025-05-07,SKU101,164,159
2025-05-07,SKU102,314,333
2025-05-07,SKU103,220,205
2025-05-07,SKU104,466,495
2025-05-07,SKU105,222,204
2025-05-07,SKU106,298,304
2025-05-07,SKU107,174,178
2025-05-07,SKU108,291,284
2025-05-07,SKU109,221,213
2025-05-07,SKU110,466,490
2025-05-07,SKU111,192,200
2025-05-07,SKU112,402,434
2025-05-07,SKU113,490,487
2025-05-07,SKU114,527,481
2025-05-07,SKU115,340,354
2025-05-07,SKU116,434,448
2025-05-07,SKU117,386,363
2025-05-07,SKU118,220,217
2025-05-07,SKU119,391,396
2025-05-07,SKU120,123,113
2025-05-07,SKU121,362,366
2025-05-07,SKU122,255,257
2025-05-07,SKU123,116,112
2025-05-07,SKU124,224,221
2025-05-07,SKU125,453,445
2025-05-07,SKU126,512,471
2025-05-07,SKU127,413,418
2025-05-07,SKU128,408,425
2025-05-07,SKU129,524,488
2025-05-08,SKU100,422,453
2025-05-08,SKU101,408,387
2025-05-08,SKU102,155,172
2025-05-08,SKU103,136,141
2025-05-08,SKU104,290,286
2025-05-08,SKU105,482,492
2025-05-08,SKU106,160,150
2025-05-08,SKU107,232,239
2025-05-08,SKU108,208,209
2025-05-08,SKU109,267,285
2025-05-08,SKU110,370,404
2025-05-08,SKU111,128,128
2025-05-08,SKU112,355,390
2025-05-08,SKU113,418,429
2025-05-08,SKU114,315,350
2025-05-08,SKU115,213,236
2025-05-08,SKU116,290,271
2025-05-08,SKU117,414,405
2025-05-08,SKU118,209,191
2025-05-08,SKU119,464,429
2025-05-08,SKU120,348,373
2025-05-08,SKU121,444,475
2025-05-08,SKU122,493,499
2025-05-08,SKU123,382,355
2025-05-08,SKU124,259,239
2025-05-08,SKU125,401,429
2025-05-08,SKU126,130,131
2025-05-08,SKU127,426,393
2025-05-08,SKU128,421,417
2025-05-08,SKU129,336,309
2025-05-09,SKU100,317,346
2025-05-09,SKU101,353,349
2025-05-09,SKU102,339,347
2025-05-09,SKU103,174,182
2025-05-09,SKU104,441,470
2025-05-09,SKU105,282,286
2025-05-09,SKU106,91,92
2025-05-09,SKU107,334,327
2025-05-09,SKU108,508,482
2025-05-09,SKU109,108,108
2025-05-09,SKU110,120,125
2025-05-09,SKU111,375,372
2025-05-09,SKU112,416,458
2025-05-09,SKU113,229,235
2025-05-09,SKU114,112,106
2025-05-09,SKU115,316,302
2025-05-09,SKU116,171,171
2025-05-09,SKU117,110,102
2025-05-09,SKU118,188,175
2025-05-09,SKU119,122,117
2025-05-09,SKU120,382,372
2025-05-09,SKU121,258,275
2025-05-09,SKU122,205,228
2025-05-09,SKU123,537,496
2025-05-09,SKU124,297,279
2025-05-09,SKU125,259,285
2025-05-09,SKU126,211,206
2025-05-09,SKU127,306,296
2025-05-09,SKU128,384,400
2025-05-09,SKU129,215,219
2025-05-10,SKU100,119,116
2025-05-10,SKU101,483,485
2025-05-10,SKU102,230,247
2025-05-10,SKU103,446,428
2025-05-10,SKU104,226,225
2025-05-10,SKU105,353,371
2025-05-10,SKU106,199,183
2025-05-10,SKU107,314,334
2025-05-10,SKU108,318,320
2025-05-10,SKU109,105,99
2025-05-10,SKU110,488,470
2025-05-10,SKU111,309,303
2025-05-10,SKU112,151,153
2025-05-10,SKU113,354,337
2025-05-10,SKU114,195,187
2025-05-10,SKU115,94,87
2025-05-10,SKU116,225,208
2025-05-10,SKU117,196,182
2025-05-10,SKU118,254,274
2025-05-10,SKU119,105,112
2025-05-10,SKU120,258,251
2025-05-10,SKU121,278,305
2025-05-10,SKU122,335,350
2025-05-10,SKU123,393,360
2025-05-10,SKU124,392,430
2025-05-10,SKU125,90,88
2025-05-10,SKU126,237,244
2025-05-10,SKU127,137,133
2025-05-10,SKU128,82,81
2025-05-10,SKU129,341,370
2025-05-11,SKU100,280,256
2025-05-11,SKU101,352,325
2025-05-11,SKU102,380,354
2025-05-11,SKU103,232,226
2025-05-11,SKU104,227,211
2025-05-11,SKU105,88,90
2025-05-11,SKU106,100,101
2025-05-11,SKU107,382,357
2025-05-11,SKU108,388,400
2025-05-11,SKU109,290,293
2025-05-11,SKU110,275,278
2025-05-11,SKU111,411,420
2025-05-11,SKU112,175,185
2025-05-11,SKU113,348,371
2025-05-11,SKU114,492,481
2025-05-11,SKU115,498,471
2025-05-11,SKU116,223,237
2025-05-11,SKU117,136,135
2025-05-11,SKU118,511,476
2025-05-11,SKU119,171,182
2025-05-11,SKU120,165,160
2025-05-11,SKU121,187,172
2025-05-11,SKU122,180,185
2025-05-11,SKU123,240,219
2025-05-11,SKU124,440,473
2025-05-11,SKU125,508,480
2025-05-11,SKU126,240,242
2025-05-11,SKU127,510,470
2025-05-11,SKU128,480,470
2025-05-11,SKU129,101,98
2025-05-12,SKU100,408,378
2025-05-12,SKU101,263,253
2025-05-12,SKU102,138,131
2025-05-12,SKU103,146,157
2025-05-12,SKU104,388,396
2025-05-12,SKU105,398,401
2025-05-12,SKU106,226,207
2025-05-12,SKU107,167,155
2025-05-12,SKU108,92,100
2025-05-12,SKU109,272,274
2025-05-12,SKU110,474,432
2025-05-12,SKU111,310,305
2025-05-12,SKU112,98,90
2025-05-12,SKU113,275,256
2025-05-12,SKU114,245,269
2025-05-12,SKU115,241,233
2025-05-12,SKU116,528,484
2025-05-12,SKU117,233,244
2025-05-12,SKU118,425,388
2025-05-12,SKU119,429,398
2025-05-12,SKU120,284,266
2025-05-12,SKU121,244,223
2025-05-12,SKU122,262,243
2025-05-12,SKU123,210,202
2025-05-12,SKU124,291,301
2025-05-12,SKU125,482,468
2025-05-12,SKU126,252,250
2025-05-12,SKU127,359,399
2025-05-12,SKU128,228,234
2025-05-12,SKU129,252,278
2025-05-13,SKU100,315,330
2025-05-13,SKU101,335,310
2025-05-13,SKU102,455,421
2025-05-13,SKU103,124,138
2025-05-13,SKU104,433,470
2025-05-13,SKU105,247,271
2025-05-13,SKU106,212,201
2025-05-13,SKU107,406,450
2025-05-13,SKU108,361,396
2025-05-13,SKU109,323,315
2025-05-13,SKU110,386,420
2025-05-13,SKU111,408,440
2025-05-13,SKU112,113,121
2025-05-13,SKU113,113,126
2025-05-13,SKU114,170,187
2025-05-13,SKU115,250,244
2025-05-13,SKU116,467,498
2025-05-13,SKU117,413,441
2025-05-13,SKU118,433,426
2025-05-13,SKU119,174,174
2025-05-13,SKU120,172,181
2025-05-13,SKU121,183,176
2025-05-13,SKU122,110,118
2025-05-13,SKU123,182,196
2025-05-13,SKU124,367,383
2025-05-13,SKU125,389,407
2025-05-13,SKU126,268,256
2025-05-13,SKU127,447,415
2025-05-13,SKU128,235,224
2025-05-13,SKU129,111,112
2025-05-14,SKU100,488,460
2025-05-14,SKU101,245,233
2025-05-14,SKU102,432,461
2025-05-14,SKU103,104,101
2025-05-14,SKU104,304,316
2025-05-14,SKU105,313,317
2025-05-14,SKU106,453,464
2025-05-14,SKU107,159,151
2025-05-14,SKU108,374,403
2025-05-14,SKU109,319,302
2025-05-14,SKU110,156,168
2025-05-14,SKU111,115,128
2025-05-14,SKU112,210,218
2025-05-14,SKU113,260,280
2025-05-14,SKU114,183,196
2025-05-14,SKU115,330,335
2025-05-14,SKU116,383,420
2025-05-14,SKU117,255,245
2025-05-14,SKU118,143,152
2025-05-14,SKU119,186,190
2025-05-14,SKU120,375,403
2025-05-14,SKU121,440,430
2025-05-14,SKU122,357,386
2025-05-14,SKU123,439,451
2025-05-14,SKU124,141,145
2025-05-14,SKU125,88,89
2025-05-14,SKU126,203,187
2025-05-14,SKU127,246,240
2025-05-14,SKU128,225,223
2025-05-14,SKU129,258,249
2025-05-15,SKU100,384,399
2025-05-15,SKU101,322,316
2025-05-15,SKU102,112,114
2025-05-15,SKU103,452,474
2025-05-15,SKU104,435,478
2025-05-15,SKU105,363,404
2025-05-15,SKU106,395,397
2025-05-15,SKU107,239,219
2025-05-15,SKU108,418,389
2025-05-15,SKU109,509,495
2025-05-15,SKU110,135,141
2025-05-15,SKU111,179,179
2025-05-15,SKU112,219,207
2025-05-15,SKU113,534,499
2025-05-15,SKU114,170,184
2025-05-15,SKU115,424,413
2025-05-15,SKU116,266,268
2025-05-15,SKU117,390,400
2025-05-15,SKU118,322,307
2025-05-15,SKU119,218,220
2025-05-15,SKU120,386,390
2025-05-15,SKU121,139,145
2025-05-15,SKU122,113,106
2025-05-15,SKU123,248,268
2025-05-15,SKU124,326,361
2025-05-15,SKU125,239,245
2025-05-15,SKU126,425,469
2025-05-15,SKU127,387,369
2025-05-15,SKU128,310,341
2025-05-15,SKU129,146,147
2025-05-16,SKU100,327,359
2025-05-16,SKU101,473,484
2025-05-16,SKU102,132,125
2025-05-16,SKU103,146,139
2025-05-16,SKU104,184,202
2025-05-16,SKU105,83,92
2025-05-16,SKU106,295,325
2025-05-16,SKU107,216,199
2025-05-16,SKU108,234,243
2025-05-16,SKU109,254,282
2025-05-16,SKU110,95,92
2025-05-16,SKU111,329,361
2025-05-16,SKU112,92,98
2025-05-16,SKU113,80,83
2025-05-16,SKU114,268,268
2025-05-16,SKU115,174,188
2025-05-16,SKU116,420,401
2025-05-16,SKU117,354,364
2025-05-16,SKU118,192,183
2025-05-16,SKU119,173,180
2025-05-16,SKU120,145,141
2025-05-16,SKU121,314,308
2025-05-16,SKU122,360,342
2025-05-16,SKU123,124,137
2025-05-16,SKU124,173,185
2025-05-16,SKU125,443,462
2025-05-16,SKU126,203,189
2025-05-16,SKU127,288,317
2025-05-16,SKU128,398,370
2025-05-16,SKU129,308,341
2025-05-17,SKU100,328,325
2025-05-17,SKU101,451,421
2025-05-17,SKU102,363,395
2025-05-17,SKU103,97,95
2025-05-17,SKU104,238,220
2025-05-17,SKU105,287,275
2025-05-17,SKU106,104,107
2025-05-17,SKU107,310,296
2025-05-17,SKU108,219,223
2025-05-17,SKU109,429,474
2025-05-17,SKU110,144,152
2025-05-17,SKU111,424,405
2025-05-17,SKU112,102,95
2025-05-17,SKU113,80,87
2025-05-17,SKU114,336,313
2025-05-17,SKU115,348,365
2025-05-17,SKU116,366,368
2025-05-17,SKU117,149,158
2025-05-17,SKU118,247,273
2025-05-17,SKU119,312,318
2025-05-17,SKU120,105,102
2025-05-17,SKU121,233,224
2025-05-17,SKU122,195,216
2025-05-17,SKU123,166,176
2025-05-17,SKU124,87,80
2025-05-17,SKU125,392,368
2025-05-17,SKU126,437,439
2025-05-17,SKU127,418,460
2025-05-17,SKU128,375,386
2025-05-17,SKU129,158,163
2025-05-18,SKU100,288,264
2025-05-18,SKU101,225,209
2025-05-18,SKU102,270,263
2025-05-18,SKU103,381,356
2025-05-18,SKU104,97,101
2025-05-18,SKU105,373,386
2025-05-18,SKU106,429,461
2025-05-18,SKU107,526,497
2025-05-18,SKU108,128,121
2025-05-18,SKU109,325,358
2025-05-18,SKU110,77,82
2025-05-18,SKU111,171,164
2025-05-18,SKU112,467,483
2025-05-18,SKU113,484,454
2025-05-18,SKU114,283,282
2025-05-18,SKU115,363,375
2025-05-18,SKU116,509,464
2025-05-18,SKU117,405,409
2025-05-18,SKU118,436,465
2025-05-18,SKU119,531,486
2025-05-18,SKU120,165,153
2025-05-18,SKU121,223,236
2025-05-18,SKU122,188,187
2025-05-18,SKU123,466,497
2025-05-18,SKU124,213,231
2025-05-18,SKU125,494,477
2025-05-18,SKU126,339,311
2025-05-18,SKU127,271,263
2025-05-18,SKU128,369,385
2025-05-18,SKU129,178,186
2025-05-19,SKU100,468,465
2025-05-19,SKU101,439,432
2025-05-19,SKU102,429,430
2025-05-19,SKU103,108,99
2025-05-19,SKU104,210,209
2025-05-19,SKU105,479,450
2025-05-19,SKU106,126,128
2025-05-19,SKU107,207,203
2025-05-19,SKU108,235,245
2025-05-19,SKU109,293,311
2025-05-19,SKU110,88,85
2025-05-19,SKU111,448,425
2025-05-19,SKU112,115,115
2025-05-19,SKU113,441,436
2025-05-19,SKU114,409,450
2025-05-19,SKU115,438,437
2025-05-19,SKU116,298,311
2025-05-19,SKU117,232,228
2025-05-19,SKU118,401,431
2025-05-19,SKU119,325,326
2025-05-19,SKU120,500,477
2025-05-19,SKU121,179,170
2025-05-19,SKU122,163,173
2025-05-19,SKU123,313,332
2025-05-19,SKU124,477,438
2025-05-19,SKU125,152,164
2025-05-19,SKU126,393,389
2025-05-19,SKU127,282,267
2025-05-19,SKU128,444,442
2025-05-19,SKU129,408,405
2025-05-20,SKU100,127,141
2025-05-20,SKU101,180,175
2025-05-20,SKU102,349,359
2025-05-20,SKU103,124,114
2025-05-20,SKU104,371,378
2025-05-20,SKU105,186,198
2025-05-20,SKU106,480,462
2025-05-20,SKU107,110,110
2025-05-20,SKU108,359,348
2025-05-20,SKU109,80,84
2025-05-20,SKU110,218,204
2025-05-20,SKU111,416,419
