SO,Date,SKUID,Qty,UnitPrice
SO110SKU123,2025-04-21,SKU123,119,1283.75
SO110SKU124,2025-04-21,SKU124,346,2090.0
SO110SKU125,2025-04-21,SKU125,304,2171.25
SO110SKU126,2025-04-21,SKU126,297,1933.75
SO110SKU127,2025-04-21,SKU127,348,1741.25
SO110SKU128,2025-04-21,SKU128,360,792.5
SO110SKU129,2025-04-21,SKU129,140,1346.25
SO111SKU100,2025-04-22,SKU100,321,2161.25
SO111SKU101,2025-04-22,SKU101,462,1245.0
SO111SKU102,2025-04-22,SKU102,348,772.5
SO111SKU103,2025-04-22,SKU103,242,2328.75
SO111SKU104,2025-04-22,SKU104,114,636.25
SO111SKU105,2025-04-22,SKU105,439,1347.5
SO111SKU106,2025-04-22,SKU106,355,1293.75
SO111SKU107,2025-04-22,SKU107,399,1920.0
SO111SKU108,2025-04-22,SKU108,259,2440.0
SO111SKU109,2025-04-22,SKU109,401,2242.5
SO111SKU110,2025-04-22,SKU110,225,1747.5
SO111SKU111,2025-04-22,SKU111,453,1343.75
SO111SKU112,2025-04-22,SKU112,286,1787.5
SO111SKU113,2025-04-22,SKU113,408,2497.5
SO111SKU114,2025-04-22,SKU114,158,1300.0
SO111SKU115,2025-04-22,SKU115,171,866.25
SO111SKU116,2025-04-22,SKU116,488,491.25
SO111SKU117,2025-04-22,SKU117,276,2353.75
SO111SKU118,2025-04-22,SKU118,221,578.75
SO111SKU119,2025-04-22,SKU119,395,632.5
SO111SKU120,2025-04-22,SKU120,166,1086.25
SO111SKU121,2025-04-22,SKU121,126,2001.25
SO111SKU122,2025-04-22,SKU122,153,791.25
SO111SKU123,2025-04-22,SKU123,119,1283.75
SO111SKU124,2025-04-22,SKU124,341,2090.0
SO111SKU125,2025-04-22,SKU125,321,2171.25
SO111SKU126,2025-04-22,SKU126,140,1933.75
SO111SKU127,2025-04-22,SKU127,476,1741.25
SO111SKU128,2025-04-22,SKU128,239,792.5
SO111SKU129,2025-04-22,SKU129,120,1346.25
SO112SKU100,2025-04-23,SKU100,171,2161.25
SO112SKU101,2025-04-23,SKU101,318,1245.0
SO112SKU102,2025-04-23,SKU102,297,772.5
SO112SKU103,2025-04-23,SKU103,177,2328.75
SO112SKU104,2025-04-23,SKU104,462,636.25
SO112SKU105,2025-04-23,SKU105,264,1347.5
SO112SKU106,2025-04-23,SKU106,238,1293.75
SO112SKU107,2025-04-23,SKU107,209,1920.0
SO112SKU108,2025-04-23,SKU108,219,2440.0
SO112SKU109,2025-04-23,SKU109,325,2242.5
SO112SKU110,2025-04-23,SKU110,209,1747.5
SO112SKU111,2025-04-23,SKU111,95,1343.75
SO112SKU112,2025-04-23,SKU112,403,1787.5
SO112SKU113,2025-04-23,SKU113,463,2497.5
SO112SKU114,2025-04-23,SKU114,133,1300.0
SO112SKU115,2025-04-23,SKU115,445,866.25
SO112SKU116,2025-04-23,SKU116,147,491.25
SO112SKU117,2025-04-23,SKU117,307,2353.75
SO112SKU118,2025-04-23,SKU118,129,578.75
SO112SKU119,2025-04-23,SKU119,179,632.5
SO112SKU120,2025-04-23,SKU120,250,1086.25
SO112SKU121,2025-04-23,SKU121,443,2001.25
SO112SKU122,2025-04-23,SKU122,267,791.25
SO112SKU123,2025-04-23,SKU123,293,1283.75
SO112SKU124,2025-04-23,SKU124,113,2090.0
SO112SKU125,2025-04-23,SKU125,453,2171.25
SO112SKU126,2025-04-23,SKU126,102,1933.75
SO112SKU127,2025-04-23,SKU127,338,1741.25
SO112SKU128,2025-04-23,SKU128,81,792.5
SO112SKU129,2025-04-23,SKU129,140,1346.25
SO113SKU100,2025-04-24,SKU100,483,2161.25
SO113SKU101,2025-04-24,SKU101,315,1245.0
SO113SKU102,2025-04-24,SKU102,206,772.5
SO113SKU103,2025-04-24,SKU103,177,2328.75
SO113SKU104,2025-04-24,SKU104,238,636.25
SO113SKU105,2025-04-24,SKU105,171,1347.5
SO113SKU106,2025-04-24,SKU106,291,1293.75
SO113SKU107,2025-04-24,SKU107,182,1920.0
SO113SKU108,2025-04-24,SKU108,437,2440.0
SO113SKU109,2025-04-24,SKU109,261,2242.5
SO113SKU110,2025-04-24,SKU110,408,1747.5
SO113SKU111,2025-04-24,SKU111,167,1343.75
SO113SKU112,2025-04-24,SKU112,159,1787.5
SO113SKU113,2025-04-24,SKU113,302,2497.5
SO113SKU114,2025-04-24,SKU114,227,1300.0
SO113SKU115,2025-04-24,SKU115,362,866.25
SO113SKU116,2025-04-24,SKU116,342,491.25
SO113SKU117,2025-04-24,SKU117,319,2353.75
SO113SKU118,2025-04-24,SKU118,417,578.75
SO113SKU119,2025-04-24,SKU119,319,632.5
SO113SKU120,2025-04-24,SKU120,273,1086.25
SO113SKU121,2025-04-24,SKU121,439,2001.25
SO113SKU122,2025-04-24,SKU122,84,791.25
SO113SKU123,2025-04-24,SKU123,252,1283.75
SO113SKU124,2025-04-24,SKU124,263,2090.0
SO113SKU125,2025-04-24,SKU125,175,2171.25
SO113SKU126,2025-04-24,SKU126,395,1933.75
SO113SKU127,2025-04-24,SKU127,302,1741.25
SO113SKU128,2025-04-24,SKU128,204,792.5
SO113SKU129,2025-04-24,SKU129,252,1346.25
SO114SKU100,2025-04-25,SKU100,385,2161.25
SO114SKU101,2025-04-25,SKU101,370,1245.0
SO114SKU102,2025-04-25,SKU102,250,772.5
SO114SKU103,2025-04-25,SKU103,238,2328.75
SO114SKU104,2025-04-25,SKU104,257,636.25
SO114SKU105,2025-04-25,SKU105,80,1347.5
SO114SKU106,2025-04-25,SKU106,168,1293.75
SO114SKU107,2025-04-25,SKU107,200,1920.0
SO114SKU108,2025-04-25,SKU108,450,2440.0
SO114SKU109,2025-04-25,SKU109,477,2242.5
SO114SKU110,2025-04-25,SKU110,256,1747.5
SO114SKU111,2025-04-25,SKU111,281,1343.75
SO114SKU112,2025-04-25,SKU112,272,1787.5
SO114SKU113,2025-04-25,SKU113,470,2497.5
SO114SKU114,2025-04-25,SKU114,242,1300.0
SO114SKU115,2025-04-25,SKU115,475,866.25
SO114SKU116,2025-04-25,SKU116,425,491.25
SO114SKU117,2025-04-25,SKU117,281,2353.75
SO114SKU118,2025-04-25,SKU118,422,578.75
SO114SKU119,2025-04-25,SKU119,193,632.5
SO114SKU120,2025-04-25,SKU120,200,1086.25
SO114SKU121,2025-04-25,SKU121,80,2001.25
SO114SKU122,2025-04-25,SKU122,119,791.25
SO114SKU123,2025-04-25,SKU123,176,1283.75
SO114SKU124,2025-04-25,SKU124,127,2090.0
SO114SKU125,2025-04-25,SKU125,297,2171.25
SO114SKU126,2025-04-25,SKU126,425,1933.75
SO114SKU127,2025-04-25,SKU127,295,1741.25
SO114SKU128,2025-04-25,SKU128,344,792.5
SO114SKU129,2025-04-25,SKU129,122,1346.25
SO115SKU100,2025-04-26,SKU100,235,2161.25
SO115SKU101,2025-04-26,SKU101,139,1245.0
SO115SKU102,2025-04-26,SKU102,270,772.5
SO115SKU103,2025-04-26,SKU103,353,2328.75
SO115SKU104,2025-04-26,SKU104,171,636.25
SO115SKU105,2025-04-26,SKU105,276,1347.5
SO115SKU106,2025-04-26,SKU106,83,1293.75
SO115SKU107,2025-04-26,SKU107,212,1920.0
SO115SKU108,2025-04-26,SKU108,312,2440.0
SO115SKU109,2025-04-26,SKU109,100,2242.5
SO115SKU110,2025-04-26,SKU110,267,1747.5
SO115SKU111,2025-04-26,SKU111,269,1343.75
SO115SKU112,2025-04-26,SKU112,231,1787.5
SO115SKU113,2025-04-26,SKU113,216,2497.5
SO115SKU114,2025-04-26,SKU114,88,1300.0
SO115SKU115,2025-04-26,SKU115,98,866.25
SO115SKU116,2025-04-26,SKU116,98,491.25
SO115SKU117,2025-04-26,SKU117,169,2353.75
SO115SKU118,2025-04-26,SKU118,452,578.75
SO115SKU119,2025-04-26,SKU119,220,632.5
SO115SKU120,2025-04-26,SKU120,396,1086.25
SO115SKU121,2025-04-26,SKU121,348,2001.25
SO115SKU122,2025-04-26,SKU122,247,791.25
SO115SKU123,2025-04-26,SKU123,450,1283.75
SO115SKU124,2025-04-26,SKU124,342,2090.0
SO115SKU125,2025-04-26,SKU125,406,2171.25
SO115SKU126,2025-04-26,SKU126,91,1933.75
SO115SKU127,2025-04-26,SKU127,449,1741.25
SO115SKU128,2025-04-26,SKU128,301,792.5
SO115SKU129,2025-04-26,SKU129,213,1346.25
SO116SKU100,2025-04-27,SKU100,172,2161.25
SO116SKU101,2025-04-27,SKU101,288,1245.0
SO116SKU102,2025-04-27,SKU102,146,772.5
SO116SKU103,2025-04-27,SKU103,484,2328.75
SO116SKU104,2025-04-27,SKU104,193,636.25
SO116SKU105,2025-04-27,SKU105,193,1347.5
SO116SKU106,2025-04-27,SKU106,444,1293.75
SO116SKU107,2025-04-27,SKU107,295,1920.0
SO116SKU108,2025-04-27,SKU108,279,2440.0
SO116SKU109,2025-04-27,SKU109,255,2242.5
SO116SKU110,2025-04-27,SKU110,307,1747.5
SO116SKU111,2025-04-27,SKU111,187,1343.75
SO116SKU112,2025-04-27,SKU112,279,1787.5
SO116SKU113,2025-04-27,SKU113,372,2497.5
SO116SKU114,2025-04-27,SKU114,367,1300.0
SO116SKU115,2025-04-27,SKU115,462,866.25
SO116SKU116,2025-04-27,SKU116,229,491.25
SO116SKU117,2025-04-27,SKU117,319,2353.75
SO116SKU118,2025-04-27,SKU118,165,578.75
SO116SKU119,2025-04-27,SKU119,292,632.5
SO116SKU120,2025-04-27,SKU120,225,1086.25
SO116SKU121,2025-04-27,SKU121,272,2001.25
SO116SKU122,2025-04-27,SKU122,390,791.25
SO116SKU123,2025-04-27,SKU123,282,1283.75
SO116SKU124,2025-04-27,SKU124,228,2090.0
SO116SKU125,2025-04-27,SKU125,478,2171.25
SO116SKU126,2025-04-27,SKU126,289,1933.75
SO116SKU127,2025-04-27,SKU127,386,1741.25
SO116SKU128,2025-04-27,SKU128,134,792.5
SO116SKU129,2025-04-27,SKU129,470,1346.25
SO117SKU100,2025-04-28,SKU100,415,2161.25
SO117SKU101,2025-04-28,SKU101,377,1245.0
SO117SKU102,2025-04-28,SKU102,176,772.5
SO117SKU103,2025-04-28,SKU103,150,2328.75
SO117SKU104,2025-04-28,SKU104,386,636.25
SO117SKU105,2025-04-28,SKU105,91,1347.5
SO117SKU106,2025-04-28,SKU106,371,1293.75
SO117SKU107,2025-04-28,SKU107,269,1920.0
SO117SKU108,2025-04-28,SKU108,484,2440.0
SO117SKU109,2025-04-28,SKU109,178,2242.5
SO117SKU110,2025-04-28,SKU110,268,1747.5
SO117SKU111,2025-04-28,SKU111,321,1343.75
SO117SKU112,2025-04-28,SKU112,147,1787.5
SO117SKU113,2025-04-28,SKU113,375,2497.5
SO117SKU114,2025-04-28,SKU114,388,1300.0
SO117SKU115,2025-04-28,SKU115,170,866.25
SO117SKU116,2025-04-28,SKU116,136,491.25
SO117SKU117,2025-04-28,SKU117,161,2353.75
SO117SKU118,2025-04-28,SKU118,83,578.75
SO117SKU119,2025-04-28,SKU119,288,632.5
SO117SKU120,2025-04-28,SKU120,277,1086.25
SO117SKU121,2025-04-28,SKU121,446,2001.25
SO117SKU122,2025-04-28,SKU122,390,791.25
SO117SKU123,2025-04-28,SKU123,92,1283.75
SO117SKU124,2025-04-28,SKU124,229,2090.0
SO117SKU125,2025-04-28,SKU125,100,2171.25
SO117SKU126,2025-04-28,SKU126,341,1933.75
SO117SKU127,2025-04-28,SKU127,483,1741.25
SO117SKU128,2025-04-28,SKU128,214,792.5
SO117SKU129,2025-04-28,SKU129,485,1346.25
SO118SKU100,2025-04-29,SKU100,467,2161.25
SO118SKU101,2025-04-29,SKU101,307,1245.0
SO118SKU102,2025-04-29,SKU102,212,772.5
SO118SKU103,2025-04-29,SKU103,469,2328.75
SO118SKU104,2025-04-29,SKU104,93,636.25
SO118SKU105,2025-04-29,SKU105,265,1347.5
SO118SKU106,2025-04-29,SKU106,446,1293.75
SO118SKU107,2025-04-29,SKU107,323,1920.0
SO118SKU108,2025-04-29,SKU108,159,2440.0
SO118SKU109,2025-04-29,SKU109,155,2242.5
SO118SKU110,2025-04-29,SKU110,406,1747.5
SO118SKU111,2025-04-29,SKU111,235,1343.75
SO118SKU112,2025-04-29,SKU112,266,1787.5
SO118SKU113,2025-04-29,SKU113,344,2497.5
SO118SKU114,2025-04-29,SKU114,167,1300.0
SO118SKU115,2025-04-29,SKU115,380,866.25
SO118SKU116,2025-04-29,SKU116,271,491.25
SO118SKU117,2025-04-29,SKU117,166,2353.75
SO118SKU118,2025-04-29,SKU118,327,578.75
SO118SKU119,2025-04-29,SKU119,113,632.5
SO118SKU120,2025-04-29,SKU120,194,1086.25
SO118SKU121,2025-04-29,SKU121,453,2001.25
SO118SKU122,2025-04-29,SKU122,262,791.25
SO118SKU123,2025-04-29,SKU123,406,1283.75
SO118SKU124,2025-04-29,SKU124,499,2090.0
SO118SKU125,2025-04-29,SKU125,196,2171.25
SO118SKU126,2025-04-29,SKU126,96,1933.75
SO118SKU127,2025-04-29,SKU127,248,1741.25
SO118SKU128,2025-04-29,SKU128,353,792.5
SO118SKU129,2025-04-29,SKU129,120,1346.25
SO119SKU100,2025-04-30,SKU100,126,2161.25
SO119SKU101,2025-04-30,SKU101,112,1245.0
SO119SKU102,2025-04-30,SKU102,235,772.5
SO119SKU103,2025-04-30,SKU103,379,2328.75
SO119SKU104,2025-04-30,SKU104,130,636.25
SO119SKU105,2025-04-30,SKU105,484,1347.5
SO119SKU106,2025-04-30,SKU106,139,1293.75
SO119SKU107,2025-04-30,SKU107,131,1920.0
SO119SKU108,2025-04-30,SKU108,329,2440.0
SO119SKU109,2025-04-30,SKU109,300,2242.5
SO119SKU110,2025-04-30,SKU110,306,1747.5
SO119SKU111,2025-04-30,SKU111,492,1343.75
SO119SKU112,2025-04-30,SKU112,208,1787.5
SO119SKU113,2025-04-30,SKU113,332,2497.5
SO119SKU114,2025-04-30,SKU114,327,1300.0
SO119SKU115,2025-04-30,SKU115,215,866.25
SO119SKU116,2025-04-30,SKU116,220,491.25
SO119SKU117,2025-04-30,SKU117,400,2353.75
SO119SKU118,2025-04-30,SKU118,83,578.75
SO119SKU119,2025-04-30,SKU119,333,632.5
SO119SKU120,2025-04-30,SKU120,301,1086.25
SO119SKU121,2025-04-30,SKU121,306,2001.25
SO119SKU122,2025-04-30,SKU122,173,791.25
SO119SKU123,2025-04-30,SKU123,198,1283.75
SO119SKU124,2025-04-30,SKU124,243,2090.0
SO119SKU125,2025-04-30,SKU125,430,2171.25
SO119SKU126,2025-04-30,SKU126,372,1933.75
SO119SKU127,2025-04-30,SKU127,178,1741.25
SO119SKU128,2025-04-30,SKU128,160,792.5
SO119SKU129,2025-04-30,SKU129,344,1346.25
SO120SKU100,2025-05-01,SKU100,310,2161.25
SO120SKU101,2025-05-01,SKU101,470,1245.0
SO120SKU102,2025-05-01,SKU102,289,772.5
SO120SKU103,2025-05-01,SKU103,472,2328.75
SO120SKU104,2025-05-01,SKU104,186,636.25
SO120SKU105,2025-05-01,SKU105,271,1347.5
SO120SKU106,2025-05-01,SKU106,275,1293.75
SO120SKU107,2025-05-01,SKU107,182,1920.0
SO120SKU108,2025-05-01,SKU108,305,2440.0
SO120SKU109,2025-05-01,SKU109,204,2242.5
SO120SKU110,2025-05-01,SKU110,449,1747.5
SO120SKU111,2025-05-01,SKU111,417,1343.75
SO120SKU112,2025-05-01,SKU112,207,1787.5
SO120SKU113,2025-05-01,SKU113,272,2497.5
SO120SKU114,2025-05-01,SKU114,255,1300.0
SO120SKU115,2025-05-01,SKU115,225,866.25
SO120SKU116,2025-05-01,SKU116,463,491.25
SO120SKU117,2025-05-01,SKU117,157,2353.75
SO120SKU118,2025-05-01,SKU118,373,578.75
SO120SKU119,2025-05-01,SKU119,205,632.5
SO120SKU120,2025-05-01,SKU120,418,1086.25
SO120SKU121,2025-05-01,SKU121,229,2001.25
SO120SKU122,2025-05-01,SKU122,474,791.25
SO120SKU123,2025-05-01,SKU123,458,1283.75
SO120SKU124,2025-05-01,SKU124,475,2090.0
SO120SKU125,2025-05-01,SKU125,244,2171.25
SO120SKU126,2025-05-01,SKU126,250,1933.75
SO120SKU127,2025-05-01,SKU127,210,1741.25
SO120SKU128,2025-05-01,SKU128,141,792.5
SO120SKU129,2025-05-01,SKU129,492,1346.25
SO121SKU100,2025-05-02,SKU100,404,2161.25
SO121SKU101,2025-05-02,SKU101,127,1245.0
SO121SKU102,2025-05-02,SKU102,161,772.5
SO121SKU103,2025-05-02,SKU103,319,2328.75
SO121SKU104,2025-05-02,SKU104,117,636.25
SO121SKU105,2025-05-02,SKU105,221,1347.5
SO121SKU106,2025-05-02,SKU106,413,1293.75
SO121SKU107,2025-05-02,SKU107,374,1920.0
SO121SKU108,2025-05-02,SKU108,434,2440.0
SO121SKU109,2025-05-02,SKU109,90,2242.5
SO121SKU110,2025-05-02,SKU110,399,1747.5
SO121SKU111,2025-05-02,SKU111,195,1343.75
SO121SKU112,2025-05-02,SKU112,194,1787.5
SO121SKU113,2025-05-02,SKU113,314,2497.5
SO121SKU114,2025-05-02,SKU114,500,1300.0
SO121SKU115,2025-05-02,SKU115,446,866.25
SO121SKU116,2025-05-02,SKU116,475,491.25
SO121SKU117,2025-05-02,SKU117,131,2353.75
SO121SKU118,2025-05-02,SKU118,100,578.75
SO121SKU119,2025-05-02,SKU119,115,632.5
SO121SKU120,2025-05-02,SKU120,197,1086.25
SO121SKU121,2025-05-02,SKU121,163,2001.25
SO121SKU122,2025-05-02,SKU122,191,791.25
SO121SKU123,2025-05-02,SKU123,305,1283.75
SO121SKU124,2025-05-02,SKU124,307,2090.0
SO121SKU125,2025-05-02,SKU125,274,2171.25
SO121SKU126,2025-05-02,SKU126,181,1933.75
SO121SKU127,2025-05-02,SKU127,497,1741.25
SO121SKU128,2025-05-02,SKU128,376,792.5
SO121SKU129,2025-05-02,SKU129,467,1346.25
SO122SKU100,2025-05-03,SKU100,88,2161.25
SO122SKU101,2025-05-03,SKU101,131,1245.0
SO122SKU102,2025-05-03,SKU102,113,772.5
SO122SKU103,2025-05-03,SKU103,197,2328.75
SO122SKU104,2025-05-03,SKU104,409,636.25
SO122SKU105,2025-05-03,SKU105,220,1347.5
SO122SKU106,2025-05-03,SKU106,152,1293.75
SO122SKU107,2025-05-03,SKU107,84,1920.0
SO122SKU108,2025-05-03,SKU108,435,2440.0
SO122SKU109,2025-05-03,SKU109,385,2242.5
SO122SKU110,2025-05-03,SKU110,230,1747.5
SO122SKU111,2025-05-03,SKU111,160,1343.75
SO122SKU112,2025-05-03,SKU112,345,1787.5
SO122SKU113,2025-05-03,SKU113,494,2497.5
SO122SKU114,2025-05-03,SKU114,136,1300.0
SO122SKU115,2025-05-03,SKU115,184,866.25
SO122SKU116,2025-05-03,SKU116,215,491.25
SO122SKU117,2025-05-03,SKU117,93,2353.75
SO122SKU118,2025-05-03,SKU118,456,578.75
SO122SKU119,2025-05-03,SKU119,356,632.5
SO122SKU120,2025-05-03,SKU120,348,1086.25
SO122SKU121,2025-05-03,SKU121,258,2001.25
SO122SKU122,2025-05-03,SKU122,113,791.25
SO122SKU123,2025-05-03,SKU123,292,1283.75
SO122SKU124,2025-05-03,SKU124,148,2090.0
SO122SKU125,2025-05-03,SKU125,239,2171.25
SO122SKU126,2025-05-03,SKU126,245,1933.75
SO122SKU127,2025-05-03,SKU127,422,1741.25
SO122SKU128,2025-05-03,SKU128,463,792.5
SO122SKU129,2025-05-03,SKU129,144,1346.25
SO123SKU100,2025-05-04,SKU100,248,2161.25
SO123SKU101,2025-05-04,SKU101,382,1245.0
SO123SKU102,2025-05-04,SKU102,216,772.5
SO123SKU103,2025-05-04,SKU103,296,2328.75
SO123SKU104,2025-05-04,SKU104,457,636.25
SO123SKU105,2025-05-04,SKU105,489,1347.5
SO123SKU106,2025-05-04,SKU106,181,1293.75
SO123SKU107,2025-05-04,SKU107,404,1920.0
SO123SKU108,2025-05-04,SKU108,283,2440.0
SO123SKU109,2025-05-04,SKU109,327,2242.5
SO123SKU110,2025-05-04,SKU110,498,1747.5
SO123SKU111,2025-05-04,SKU111,189,1343.75
SO123SKU112,2025-05-04,SKU112,305,1787.5
SO123SKU113,2025-05-04,SKU113,473,2497.5
SO123SKU114,2025-05-04,SKU114,175,1300.0
SO123SKU115,2025-05-04,SKU115,361,866.25
SO123SKU116,2025-05-04,SKU116,255,491.25
SO123SKU117,2025-05-04,SKU117,480,2353.75
SO123SKU118,2025-05-04,SKU118,358,578.75
SO123SKU119,2025-05-04,SKU119,136,632.5
SO123SKU120,2025-05-04,SKU120,144,1086.25
SO123SKU121,2025-05-04,SKU121,303,2001.25
SO123SKU122,2025-05-04,SKU122,338,791.25
SO123SKU123,2025-05-04,SKU123,152,1283.75
SO123SKU124,2025-05-04,SKU124,88,2090.0
SO123SKU125,2025-05-04,SKU125,349,2171.25
SO123SKU126,2025-05-04,SKU126,351,1933.75
SO123SKU127,2025-05-04,SKU127,356,1741.25
SO123SKU128,2025-05-04,SKU128,271,792.5
SO123SKU129,2025-05-04,SKU129,405,1346.25
SO124SKU100,2025-05-05,SKU100,149,2161.25
SO124SKU101,2025-05-05,SKU101,118,1245.0
SO124SKU102,2025-05-05,SKU102,239,772.5
SO124SKU103,2025-05-05,SKU103,384,2328.75
SO124SKU104,2025-05-05,SKU104,290,636.25
SO124SKU105,2025-05-05,SKU105,162,1347.5
SO124SKU106,2025-05-05,SKU106,482,1293.75
SO124SKU107,2025-05-05,SKU107,382,1920.0
SO124SKU108,2025-05-05,SKU108,195,2440.0
SO124SKU109,2025-05-05,SKU109,285,2242.5
SO124SKU110,2025-05-05,SKU110,424,1747.5
SO124SKU111,2025-05-05,SKU111,424,1343.75
SO124SKU112,2025-05-05,SKU112,406,1787.5
SO124SKU113,2025-05-05,SKU113,132,2497.5
SO124SKU114,2025-05-05,SKU114,198,1300.0
SO124SKU115,2025-05-05,SKU115,143,866.25
SO124SKU116,2025-05-05,SKU116,158,491.25
SO124SKU117,2025-05-05,SKU117,219,2353.75
SO124SKU118,2025-05-05,SKU118,210,578.75
SO124SKU119,2025-05-05,SKU119,379,632.5
SO124SKU120,2025-05-05,SKU120,486,1086.25
SO124SKU121,2025-05-05,SKU121,347,2001.25
SO124SKU122,2025-05-05,SKU122,386,791.25
SO124SKU123,2025-05-05,SKU123,420,1283.75
SO124SKU124,2025-05-05,SKU124,295,2090.0
SO124SKU125,2025-05-05,SKU125,474,2171.25
SO124SKU126,2025-05-05,SKU126,221,1933.75
SO124SKU127,2025-05-05,SKU127,248,1741.25
SO124SKU128,2025-05-05,SKU128,122,792.5
SO124SKU129,2025-05-05,SKU129,328,1346.25
SO125SKU100,2025-05-06,SKU100,374,2161.25
SO125SKU101,2025-05-06,SKU101,377,1245.0
SO125SKU102,2025-05-06,SKU102,497,772.5
SO125SKU103,2025-05-06,SKU103,257,2328.75
SO125SKU104,2025-05-06,SKU104,315,636.25
SO125SKU105,2025-05-06,SKU105,284,1347.5
SO125SKU106,2025-05-06,SKU106,478,1293.75
SO125SKU107,2025-05-06,SKU107,370,1920.0
SO125SKU108,2025-05-06,SKU108,248,2440.0
SO125SKU109,2025-05-06,SKU109,94,2242.5
SO125SKU110,2025-05-06,SKU110,499,1747.5
SO125SKU111,2025-05-06,SKU111,221,1343.75
SO125SKU112,2025-05-06,SKU112,314,1787.5
SO125SKU113,2025-05-06,SKU113,473,2497.5
SO125SKU114,2025-05-06,SKU114,474,1300.0
SO125SKU115,2025-05-06,SKU115,459,866.25
SO125SKU116,2025-05-06,SKU116,497,491.25
SO125SKU117,2025-05-06,SKU117,125,2353.75
SO125SKU118,2025-05-06,SKU118,458,578.75
SO125SKU119,2025-05-06,SKU119,236,632.5
SO125SKU120,2025-05-06,SKU120,407,1086.25
SO125SKU121,2025-05-06,SKU121,407,2001.25
SO125SKU122,2025-05-06,SKU122,215,791.25
SO125SKU123,2025-05-06,SKU123,252,1283.75
SO125SKU124,2025-05-06,SKU124,161,2090.0
SO125SKU125,2025-05-06,SKU125,137,2171.25
SO125SKU126,2025-05-06,SKU126,339,1933.75
SO125SKU127,2025-05-06,SKU127,467,1741.25
SO125SKU128,2025-05-06,SKU128,396,792.5
SO125SKU129,2025-05-06,SKU129,126,1346.25
SO126SKU100,2025-05-07,SKU100,306,2161.25
SO126SKU101,2025-05-07,SKU101,159,1245.0
SO126SKU102,2025-05-07,SKU102,333,772.5
SO126SKU103,2025-05-07,SKU103,205,2328.75
SO126SKU104,2025-05-07,SKU104,495,636.25
SO126SKU105,2025-05-07,SKU105,204,1347.5
SO126SKU106,2025-05-07,SKU106,304,1293.75
SO126SKU107,2025-05-07,SKU107,178,1920.0
SO126SKU108,2025-05-07,SKU108,284,2440.0
SO126SKU109,2025-05-07,SKU109,213,2242.5
SO126SKU110,2025-05-07,SKU110,490,1747.5
SO126SKU111,2025-05-07,SKU111,200,1343.75
SO126SKU112,2025-05-07,SKU112,434,1787.5
SO126SKU113,2025-05-07,SKU113,487,2497.5
SO126SKU114,2025-05-07,SKU114,481,1300.0
SO126SKU115,2025-05-07,SKU115,354,866.25
SO126SKU116,2025-05-07,SKU116,448,491.25
SO126SKU117,2025-05-07,SKU117,363,2353.75
SO126SKU118,2025-05-07,SKU118,217,578.75
SO126SKU119,2025-05-07,SKU119,396,632.5
SO126SKU120,2025-05-07,SKU120,113,1086.25
SO126SKU121,2025-05-07,SKU121,366,2001.25
SO126SKU122,2025-05-07,SKU122,257,791.25
SO126SKU123,2025-05-07,SKU123,112,1283.75
SO126SKU124,2025-05-07,SKU124,221,2090.0
SO126SKU125,2025-05-07,SKU125,445,2171.25
SO126SKU126,2025-05-07,SKU126,471,1933.75
SO126SKU127,2025-05-07,SKU127,418,1741.25
SO126SKU128,2025-05-07,SKU128,425,792.5
SO126SKU129,2025-05-07,SKU129,488,1346.25
SO127SKU100,2025-05-08,SKU100,453,2161.25
SO127SKU101,2025-05-08,SKU101,387,1245.0
SO127SKU102,2025-05-08,SKU102,172,772.5
SO127SKU103,2025-05-08,SKU103,141,2328.75
SO127SKU104,2025-05-08,SKU104,286,636.25
SO127SKU105,2025-05-08,SKU105,492,1347.5
SO127SKU106,2025-05-08,SKU106,150,1293.75
SO127SKU107,2025-05-08,SKU107,239,1920.0
SO127SKU108,2025-05-08,SKU108,209,2440.0
SO127SKU109,2025-05-08,SKU109,285,2242.5
SO127SKU110,2025-05-08,SKU110,404,1747.5
SO127SKU111,2025-05-08,SKU111,128,1343.75
SO127SKU112,2025-05-08,SKU112,390,1787.5
SO127SKU113,2025-05-08,SKU113,429,2497.5
SO127SKU114,2025-05-08,SKU114,350,1300.0
SO127SKU115,2025-05-08,SKU115,236,866.25
SO127SKU116,2025-05-08,SKU116,271,491.25
SO127SKU117,2025-05-08,SKU117,405,2353.75
SO127SKU118,2025-05-08,SKU118,191,578.75
SO127SKU119,2025-05-08,SKU119,429,632.5
SO127SKU120,2025-05-08,SKU120,373,1086.25
SO127SKU121,2025-05-08,SKU121,475,2001.25
SO127SKU122,2025-05-08,SKU122,499,791.25
SO127SKU123,2025-05-08,SKU123,355,1283.75
SO127SKU124,2025-05-08,SKU124,239,2090.0
SO127SKU125,2025-05-08,SKU125,429,2171.25
SO127SKU126,2025-05-08,SKU126,131,1933.75
SO127SKU127,2025-05-08,SKU127,393,1741.25
SO127SKU128,2025-05-08,SKU128,417,792.5
SO127SKU129,2025-05-08,SKU129,309,1346.25
SO128SKU100,2025-05-09,SKU100,346,2161.25
SO128SKU101,2025-05-09,SKU101,349,1245.0
SO128SKU102,2025-05-09,SKU102,347,772.5
SO128SKU103,2025-05-09,SKU103,182,2328.75
SO128SKU104,2025-05-09,SKU104,470,636.25
