ReportID,FactoryID,SKUID,YieldPct,DefectPct
QR002157,FAC002,SKU128,97.63,0.18
QR002158,FAC001,SKU109,96.58,1.46
QR002159,FAC006,SKU106,95.77,1.63
QR002160,FAC004,SKU105,99.37,0.53
QR002161,FAC001,SKU116,98.6,0.07
QR002162,FAC004,SKU100,99.36,0.18
QR002163,FAC006,SKU120,96.56,2.12
QR002164,FAC006,SKU127,96.29,2.51
QR002165,FAC002,SKU104,97.58,2.79
QR002166,FAC002,SKU127,95.78,0.53
QR002167,FAC004,SKU126,99.08,2.22
QR002168,FAC005,SKU103,99.33,0.1
QR002169,FAC001,SKU100,99.16,0.69
QR002170,FAC006,SKU123,95.4,1.98
QR002171,FAC004,SKU122,97.67,0.23
QR002172,FAC004,SKU129,98.54,0.73
QR002173,FAC006,SKU120,98.15,2.34
QR002174,FAC001,SKU110,96.02,2.77
QR002175,FAC002,SKU127,98.13,2.92
QR002176,FAC002,SKU105,97.19,1.78
QR002177,FAC006,SKU128,98.37,2.84
QR002178,FAC002,SKU120,97.0,2.34
QR002179,FAC002,SKU129,95.94,2.48
QR002180,FAC002,SKU113,96.58,0.51
QR002181,FAC006,SKU118,97.66,2.63
QR002182,FAC002,SKU122,95.57,1.67
QR002183,FAC006,SKU114,96.46,0.2
QR002184,FAC001,SKU122,95.83,1.74
QR002185,FAC002,SKU111,99.67,1.65
QR002186,FAC005,SKU114,95.69,1.05
QR002187,FAC002,SKU109,97.36,0.11
QR002188,FAC002,SKU115,96.89,2.29
QR002189,FAC004,SKU104,98.62,2.28
QR002190,FAC003,SKU101,96.2,2.14
QR002191,FAC006,SKU117,98.14,2.39
QR002192,FAC001,SKU121,97.33,0.6
QR002193,FAC003,SKU126,96.8,1.54
QR002194,FAC005,SKU108,97.4,1.29
QR002195,FAC004,SKU109,98.75,0.92
QR002196,FAC004,SKU103,95.36,0.48
QR002197,FAC006,SKU124,97.13,2.91
QR002198,FAC005,SKU115,97.22,0.17
QR002199,FAC005,SKU116,98.86,1.91
QR002200,FAC006,SKU103,97.49,0.07
QR002201,FAC002,SKU112,96.24,1.36
QR002202,FAC005,SKU100,97.44,2.57
QR002203,FAC001,SKU111,95.19,2.18
QR002204,FAC005,SKU128,95.27,1.42
QR002205,FAC001,SKU121,95.69,1.91
QR002206,FAC001,SKU127,95.34,2.3
QR002207,FAC005,SKU120,95.89,0.86
QR002208,FAC004,SKU102,98.75,0.45
QR002209,FAC005,SKU115,98.9,0.91
QR002210,FAC003,SKU108,98.38,2.2
QR002211,FAC006,SKU111,97.28,0.46
QR002212,FAC004,SKU127,96.59,0.44
QR002213,FAC001,SKU127,95.15,2.52
QR002214,FAC003,SKU102,97.48,2.32
QR002215,FAC005,SKU119,95.32,2.73
QR002216,FAC003,SKU121,96.83,0.3
QR002217,FAC003,SKU125,98.81,2.42
QR002218,FAC006,SKU127,96.32,1.38
QR002219,FAC005,SKU108,98.38,2.43
QR002220,FAC006,SKU111,97.05,0.78
QR002221,FAC005,SKU109,96.43,2.38
QR002222,FAC004,SKU126,96.16,0.57
QR002223,FAC002,SKU129,95.69,0.61
QR002224,FAC002,SKU121,99.01,2.22
QR002225,FAC003,SKU117,97.54,0.41
QR002226,FAC004,SKU119,99.63,1.21
QR002227,FAC002,SKU112,98.39,2.08
QR002228,FAC004,SKU120,99.64,2.49
QR002229,FAC002,SKU126,99.23,2.89
QR002230,FAC005,SKU120,98.82,0.71
QR002231,FAC006,SKU104,95.28,2.89
QR002232,FAC002,SKU122,97.64,2.8
QR002233,FAC003,SKU106,96.43,1.05
QR002234,FAC001,SKU113,96.6,0.42
QR002235,FAC005,SKU109,97.81,0.5
QR002236,FAC002,SKU107,98.02,1.21
QR002237,FAC002,SKU108,99.12,2.68
QR002238,FAC001,SKU101,96.41,0.96
QR002239,FAC005,SKU119,98.83,1.78
QR002240,FAC003,SKU114,95.05,1.67
QR002241,FAC004,SKU101,96.15,0.86
QR002242,FAC001,SKU103,98.45,2.45
QR002243,FAC001,SKU125,98.26,2.09
QR002244,FAC006,SKU128,95.68,0.32
QR002245,FAC004,SKU124,95.58,1.37
QR002246,FAC001,SKU125,96.85,0.71
QR002247,FAC001,SKU115,96.07,2.67
QR002248,FAC002,SKU104,96.7,2.81
QR002249,FAC004,SKU108,95.69,0.14
QR002250,FAC004,SKU106,97.11,0.76
QR002251,FAC003,SKU113,97.06,1.46
QR002252,FAC005,SKU108,98.57,0.66
QR002253,FAC002,SKU100,99.51,0.11
QR002254,FAC005,SKU102,99.22,1.21
QR002255,FAC006,SKU100,96.54,1.98
QR002256,FAC005,SKU112,97.77,0.47
QR002257,FAC006,SKU102,95.44,2.35
QR002258,FAC006,SKU122,96.58,0.34
QR002259,FAC004,SKU113,96.49,1.0
QR002260,FAC003,SKU127,97.2,2.81
QR002261,FAC003,SKU125,99.68,1.96
QR002262,FAC006,SKU102,97.14,2.38
QR002263,FAC005,SKU104,99.83,0.63
QR002264,FAC003,SKU122,99.53,2.07
QR002265,FAC003,SKU126,96.15,0.29
QR002266,FAC003,SKU100,98.54,0.36
QR002267,FAC001,SKU117,99.28,2.36
QR002268,FAC006,SKU120,99.16,1.89
QR002269,FAC001,SKU124,98.9,0.06
QR002270,FAC002,SKU127,97.32,0.97
QR002271,FAC003,SKU129,96.48,1.62
QR002272,FAC006,SKU110,99.01,1.3
QR002273,FAC001,SKU127,98.97,1.99
QR002274,FAC006,SKU102,95.0,2.68
QR002275,FAC005,SKU119,95.1,1.93
QR002276,FAC001,SKU119,97.38,2.54
QR002277,FAC003,SKU124,97.96,1.59
QR002278,FAC002,SKU122,99.89,1.98
QR002279,FAC002,SKU101,98.66,1.59
QR002280,FAC002,SKU110,95.88,1.87
QR002281,FAC003,SKU109,97.04,0.38
QR002282,FAC003,SKU114,99.64,2.87
QR002283,FAC002,SKU119,99.71,2.42
QR002284,FAC003,SKU122,99.07,0.72
QR002285,FAC003,SKU122,97.38,2.69
QR002286,FAC003,SKU104,95.71,1.35
QR002287,FAC005,SKU102,98.76,0.19
QR002288,FAC001,SKU105,98.19,0.35
QR002289,FAC004,SKU123,95.64,2.91
QR002290,FAC006,SKU102,97.06,2.79
QR002291,FAC005,SKU112,99.25,1.38
QR002292,FAC003,SKU107,98.4,0.82
QR002293,FAC004,SKU111,96.98,1.89
QR002294,FAC002,SKU122,95.41,0.6
QR002295,FAC004,SKU127,98.5,2.32
QR002296,FAC001,SKU108,97.03,2.13
QR002297,FAC005,SKU118,95.7,0.1
QR002298,FAC002,SKU119,99.21,1.67
QR002299,FAC002,SKU112,99.68,2.78
QR002300,FAC003,SKU101,96.35,2.76
QR002301,FAC001,SKU119,97.08,0.66
QR002302,FAC005,SKU116,96.14,0.16
QR002303,FAC005,SKU128,96.58,1.39
QR002304,FAC005,SKU115,96.76,1.35
QR002305,FAC002,SKU128,98.66,1.69
QR002306,FAC004,SKU121,97.69,0.12
QR002307,FAC002,SKU115,96.88,0.79
QR002308,FAC003,SKU109,97.35,2.19
QR002309,FAC004,SKU103,99.16,0.25
QR002310,FAC006,SKU106,95.05,2.9
QR002311,FAC005,SKU102,98.11,2.43
QR002312,FAC003,SKU107,97.97,0.39
QR002313,FAC005,SKU118,98.7,1.66
QR002314,FAC003,SKU103,99.77,1.31
QR002315,FAC006,SKU106,96.48,1.18
QR002316,FAC006,SKU101,96.06,2.71
QR002317,FAC001,SKU127,96.11,1.24
QR002318,FAC002,SKU105,95.49,2.65
QR002319,FAC006,SKU108,95.1,1.19
QR002320,FAC006,SKU113,99.04,2.0
QR002321,FAC002,SKU107,98.09,2.93
QR002322,FAC005,SKU119,96.81,1.04
QR002323,FAC004,SKU126,97.62,0.65
QR002324,FAC001,SKU123,99.2,0.43
QR002325,FAC001,SKU125,98.51,0.94
QR002326,FAC003,SKU103,98.67,1.19
QR002327,FAC004,SKU128,98.88,2.75
QR002328,FAC003,SKU122,98.92,0.22
QR002329,FAC003,SKU121,99.47,2.29
QR002330,FAC002,SKU106,95.16,0.96
QR002331,FAC002,SKU104,95.0,2.6
QR002332,FAC003,SKU116,96.46,1.44
QR002333,FAC006,SKU120,97.2,0.47
QR002334,FAC005,SKU116,97.55,0.43
QR002335,FAC002,SKU109,96.63,2.17
QR002336,FAC006,SKU114,96.81,2.78
QR002337,FAC001,SKU116,97.33,1.84
QR002338,FAC004,SKU121,98.55,2.7
QR002339,FAC002,SKU118,95.21,0.14
QR002340,FAC004,SKU122,97.25,0.89
QR002341,FAC001,SKU105,97.73,1.92
QR002342,FAC005,SKU127,99.43,2.4
QR002343,FAC003,SKU103,95.08,2.17
QR002344,FAC002,SKU104,97.38,1.08
QR002345,FAC002,SKU105,98.79,0.51
QR002346,FAC006,SKU109,95.16,1.96
QR002347,FAC003,SKU113,96.07,0.25
QR002348,FAC004,SKU110,96.46,2.51
QR002349,FAC002,SKU112,97.44,1.99
QR002350,FAC001,SKU115,99.14,0.22
QR002351,FAC001,SKU124,99.16,3.0
QR002352,FAC004,SKU101,99.66,1.85
QR002353,FAC005,SKU117,98.03,1.55
QR002354,FAC003,SKU105,97.92,2.16
QR002355,FAC003,SKU103,99.5,2.59
QR002356,FAC003,SKU117,99.78,2.96
QR002357,FAC004,SKU116,99.75,1.21
QR002358,FAC004,SKU103,99.36,1.19
QR002359,FAC002,SKU111,95.91,1.9
QR002360,FAC004,SKU117,96.41,0.2
QR002361,FAC002,SKU119,96.28,1.81
QR002362,FAC003,SKU129,95.88,1.73
QR002363,FAC004,SKU115,98.97,0.76
QR002364,FAC003,SKU109,98.94,0.92
QR002365,FAC005,SKU123,96.66,0.08
QR002366,FAC003,SKU119,96.88,0.29
QR002367,FAC005,SKU121,95.13,0.88
QR002368,FAC004,SKU102,95.81,0.81
QR002369,FAC006,SKU129,96.94,0.31
QR002370,FAC004,SKU101,96.57,1.25
QR002371,FAC001,SKU128,96.95,1.62
QR002372,FAC003,SKU103,99.76,2.9
QR002373,FAC003,SKU113,97.69,1.35
QR002374,FAC002,SKU124,97.22,0.14
QR002375,FAC003,SKU126,98.08,2.82
QR002376,FAC004,SKU106,95.53,0.56
QR002377,FAC004,SKU121,95.02,1.54
QR002378,FAC001,SKU129,98.93,2.45
QR002379,FAC001,SKU126,95.35,2.41
QR002380,FAC005,SKU115,96.51,1.23
QR002381,FAC005,SKU117,96.88,2.16
QR002382,FAC005,SKU103,95.86,1.85
QR002383,FAC005,SKU104,99.85,0.24
QR002384,FAC004,SKU118,96.17,2.73
QR002385,FAC006,SKU120,97.08,1.88
QR002386,FAC002,SKU101,99.64,2.33
QR002387,FAC003,SKU126,98.28,2.41
QR002388,FAC006,SKU126,99.39,0.74
QR002389,FAC006,SKU120,98.83,1.73
QR002390,FAC001,SKU111,95.69,1.19
QR002391,FAC006,SKU114,98.88,2.27
QR002392,FAC001,SKU103,97.19,1.75
QR002393,FAC002,SKU103,98.5,2.25
QR002394,FAC003,SKU129,97.14,2.18
QR002395,FAC001,SKU114,95.55,0.88
QR002396,FAC003,SKU112,96.19,1.35
QR002397,FAC006,SKU129,97.56,1.86
QR002398,FAC004,SKU108,96.88,1.13
QR002399,FAC006,SKU109,99.83,2.21
QR002400,FAC006,SKU115,97.97,2.9
QR002401,FAC005,SKU107,96.11,0.68
QR002402,FAC001,SKU122,97.8,0.15
QR002403,FAC006,SKU107,97.09,2.33
QR002404,FAC003,SKU110,96.33,0.09
QR002405,FAC004,SKU114,99.46,0.25
QR002406,FAC006,SKU122,99.45,2.39
QR002407,FAC004,SKU118,96.93,2.22
QR002408,FAC003,SKU117,98.67,0.59
QR002409,FAC003,SKU113,97.39,0.73
QR002410,FAC001,SKU103,97.97,2.98
QR002411,FAC004,SKU125,98.06,1.72
QR002412,FAC003,SKU122,96.67,1.73
QR002413,FAC005,SKU123,99.39,2.08
QR002414,FAC002,SKU122,98.31,1.13
QR002415,FAC005,SKU104,95.2,0.31
QR002416,FAC005,SKU107,97.01,0.56
QR002417,FAC002,SKU100,97.15,0.29
QR002418,FAC005,SKU120,96.79,1.39
QR002419,FAC003,SKU104,96.61,1.74
QR002420,FAC001,SKU129,95.7,0.85
QR002421,FAC002,SKU100,95.85,2.66
QR002422,FAC002,SKU110,96.16,2.3
QR002423,FAC002,SKU125,97.56,0.98
QR002424,FAC002,SKU108,98.94,2.17
QR002425,FAC003,SKU128,98.65,0.88
QR002426,FAC003,SKU103,95.9,1.42
QR002427,FAC003,SKU116,98.11,0.34
QR002428,FAC005,SKU103,97.09,2.92
QR002429,FAC006,SKU102,99.05,2.31
QR002430,FAC004,SKU112,96.28,0.23
QR002431,FAC004,SKU121,98.28,2.92
QR002432,FAC002,SKU124,95.6,1.13
QR002433,FAC005,SKU123,98.1,0.4
QR002434,FAC003,SKU109,97.73,1.65
QR002435,FAC006,SKU109,98.69,2.54
QR002436,FAC003,SKU103,97.18,2.94
QR002437,FAC005,SKU128,98.71,2.58
QR002438,FAC005,SKU111,97.43,1.66
QR002439,FAC004,SKU127,95.16,1.03
QR002440,FAC005,SKU129,98.85,1.52
QR002441,FAC001,SKU106,95.04,0.84
QR002442,FAC005,SKU100,99.73,2.81
QR002443,FAC004,SKU100,97.67,1.04
QR002444,FAC001,SKU118,95.88,2.09
QR002445,FAC004,SKU123,96.14,1.34
QR002446,FAC006,SKU122,96.04,2.72
QR002447,FAC006,SKU106,96.44,1.54
QR002448,FAC006,SKU121,99.47,0.67
QR002449,FAC005,SKU107,99.34,0.96
QR002450,FAC006,SKU111,95.72,1.09
QR002451,FAC004,SKU110,96.34,1.09
QR002452,FAC006,SKU118,98.53,2.14
QR002453,FAC006,SKU114,98.41,0.87
QR002454,FAC005,SKU109,96.17,1.16
QR002455,FAC004,SKU106,99.55,2.83
QR002456,FAC006,SKU124,97.01,1.63
QR002457,FAC004,SKU112,97.64,0.48
QR002458,FAC003,SKU104,97.79,1.1
QR002459,FAC004,SKU107,99.87,0.33
QR002460,FAC005,SKU108,96.96,0.86
QR002461,FAC002,SKU109,97.21,1.9
QR002462,FAC003,SKU103,98.2,1.45
QR002463,FAC005,SKU115,99.69,2.65
QR002464,FAC006,SKU111,97.01,2.9
QR002465,FAC001,SKU115,97.68,0.68
QR002466,FAC005,SKU121,99.08,1.73
QR002467,FAC005,SKU115,98.98,1.03
QR002468,FAC002,SKU123,99.28,2.16
QR002469,FAC003,SKU103,96.96,2.23
QR002470,FAC001,SKU129,98.11,1.94
QR002471,FAC005,SKU109,98.73,0.81
QR002472,FAC005,SKU118,96.2,1.62
QR002473,FAC006,SKU113,99.31,0.78
QR002474,FAC006,SKU104,95.48,2.77
QR002475,FAC006,SKU108,97.06,1.04
QR002476,FAC004,SKU122,97.22,1.4
QR002477,FAC004,SKU118,96.98,0.14
QR002478,FAC001,SKU110,99.06,0.17
QR002479,FAC005,SKU117,95.28,0.67
QR002480,FAC002,SKU110,97.85,0.67
QR002481,FAC004,SKU116,97.33,2.38
QR002482,FAC003,SKU123,96.75,1.45
QR002483,FAC001,SKU101,98.62,1.83
QR002484,FAC002,SKU114,96.1,0.46
QR002485,FAC003,SKU116,98.09,0.23
QR002486,FAC003,SKU105,99.21,0.81
QR002487,FAC004,SKU106,98.16,2.08
QR002488,FAC003,SKU120,96.09,1.14
QR002489,FAC006,SKU124,98.99,2.32
QR002490,FAC004,SKU107,97.47,2.74
QR002491,FAC001,SKU117,98.16,0.36
QR002492,FAC006,SKU100,95.74,2.45
QR002493,FAC003,SKU108,99.56,0.83
QR002494,FAC004,SKU110,99.6,0.67
QR002495,FAC002,SKU121,96.48,1.63
QR002496,FAC001,SKU117,99.33,0.56
QR002497,FAC006,SKU128,96.01,2.6
QR002498,FAC002,SKU127,96.53,0.83
QR002499,FAC001,SKU122,99.6,2.73
QR002500,FAC003,SKU128,95.92,2.69
QR002501,FAC002,SKU115,98.39,1.86
QR002502,FAC002,SKU119,99.02,1.72
QR002503,FAC003,SKU101,96.12,0.86
QR002504,FAC006,SKU115,96.74,2.92
QR002505,FAC006,SKU103,97.12,2.57
QR002506,FAC005,SKU122,99.79,2.31
QR002507,FAC005,SKU106,97.66,1.54
QR002508,FAC002,SKU104,95.66,1.03
QR002509,FAC003,SKU128,95.65,0.37
QR002510,FAC005,SKU125,95.16,1.63
QR002511,FAC006,SKU127,99.36,0.71
QR002512,FAC005,SKU114,98.61,0.58
QR002513,FAC001,SKU126,97.78,0.5
QR002514,FAC001,SKU106,98.96,0.1
QR002515,FAC004,SKU120,96.06,2.48
QR002516,FAC002,SKU126,95.22,2.98
QR002517,FAC001,SKU101,96.81,2.43
QR002518,FAC005,SKU104,97.55,1.62
QR002519,FAC004,SKU119,95.01,0.15
QR002520,FAC004,SKU117,95.71,0.44
QR002521,FAC001,SKU109,96.85,1.88
QR002522,FAC003,SKU106,98.0,2.91
QR002523,FAC005,SKU117,95.04,1.85
QR002524,FAC005,SKU124,99.66,2.78
QR002525,FAC003,SKU112,95.7,0.26
QR002526,FAC001,SKU125,96.15,2.46
QR002527,FAC001,SKU105,99.85,2.17
QR002528,FAC003,SKU105,95.07,1.88
QR002529,FAC006,SKU109,96.43,0.09
QR002530,FAC006,SKU102,95.97,0.34
QR002531,FAC004,SKU101,98.04,2.56
QR002532,FAC006,SKU106,98.82,1.61
QR002533,FAC003,SKU123,99.48,0.31
QR002534,FAC001,SKU106,96.41,1.87
QR002535,FAC003,SKU125,99.21,1.78
QR002536,FAC006,SKU104,95.36,1.55
QR002537,FAC001,SKU112,95.08,1.49
QR002538,FAC005,SKU118,98.7,2.43
QR002539,FAC005,SKU112,98.81,0.06
QR002540,FAC006,SKU105,96.49,0.54
QR002541,FAC005,SKU116,97.57,0.48
QR002542,FAC001,SKU126,99.51,2.87
QR002543,FAC005,SKU109,98.08,0.74
QR002544,FAC004,SKU106,95.81,1.81
QR002545,FAC003,SKU128,95.45,0.73
QR002546,FAC004,SKU111,95.95,0.88
QR002547,FAC003,SKU121,98.68,2.74
QR002548,FAC006,SKU104,97.26,0.37
QR002549,FAC005,SKU117,98.52,2.84
QR002550,FAC006,SKU120,98.89,0.31
QR002551,FAC001,SKU109,96.58,0.77
QR002552,FAC004,SKU126,96.81,1.47
QR002553,FAC005,SKU102,97.98,0.82
QR002554,FAC003,SKU108,97.35,0.7
QR002555,FAC004,SKU107,96.68,1.43
QR002556,FAC002,SKU100,97.89,1.88
QR002557,FAC003,SKU124,97.78,0.06
QR002558,FAC006,SKU109,98.02,0.45
QR002559,FAC002,SKU112,98.14,0.28
QR002560,FAC004,SKU120,95.51,2.52
QR002561,FAC001,SKU102,96.11,1.21
QR002562,FAC006,SKU105,96.21,2.82
QR002563,FAC001,SKU106,98.51,0.82
QR002564,FAC006,SKU101,99.01,0.87
QR002565,FAC001,SKU117,98.22,0.59
QR002566,FAC002,SKU129,95.68,0.75
QR002567,FAC002,SKU117,95.11,1.59
QR002568,FAC003,SKU117,96.53,0.99
QR002569,FAC006,SKU103,97.97,2.4
QR002570,FAC004,SKU126,97.34,2.83
QR002571,FAC002,SKU119,96.68,1.05
QR002572,FAC004,SKU113,96.86,1.91
QR002573,FAC002,SKU118,96.29,1.37
QR002574,FAC004,SKU105,96.85,1.03
QR002575,FAC006,SKU124,95.93,1.7
QR002576,FAC003,SKU115,95.75,2.27
QR002577,FAC002,SKU125,97.82,1.68
QR002578,FAC001,SKU117,96.16,0.87
QR002579,FAC001,SKU129,97.66,2.6
QR002580,FAC005,SKU119,98.3,0.76
QR002581,FAC006,SKU121,95.93,1.31
QR002582,FAC003,SKU110,96.88,2.89
QR002583,FAC001,SKU109,98.93,0.18
QR002584,FAC003,SKU107,99.81,0.89
QR002585,FAC005,SKU125,98.69,2.85
QR002586,FAC005,SKU106,97.85,2.05
QR002587,FAC002,SKU125,99.81,2.18
QR002588,FAC006,SKU126,96.01,0.08
QR002589,FAC003,SKU121,99.61,2.42
QR002590,FAC003,SKU100,98.08,0.66
QR002591,FAC006,SKU106,95.95,1.94
QR002592,FAC002,SKU124,99.69,0.7
QR002593,FAC005,SKU128,96.29,1.31
QR002594,FAC003,SKU110,99.79,1.36
QR002595,FAC002,SKU122,99.84,2.25
QR002596,FAC002,SKU101,98.96,2.17
QR002597,FAC006,SKU127,96.82,0.78
QR002598,FAC006,SKU126,96.07,0.71
QR002599,FAC003,SKU106,99.45,1.84
QR002600,FAC006,SKU111,97.12,1.87
QR002601,FAC005,SKU125,98.89,1.52
QR002602,FAC003,SKU110,95.73,1.3
QR002603,FAC002,SKU126,98.12,2.01
QR002604,FAC001,SKU113,98.66,0.31
QR002605,FAC001,SKU108,98.27,2.51
QR002606,FAC003,SKU116,99.69,1.33
QR002607,FAC002,SKU112,99.12,1.92
QR002608,FAC006,SKU124,97.25,2.55
QR002609,FAC005,SKU121,97.15,0.9
QR002610,FAC003,SKU112,97.42,2.22
QR002611,FAC005,SKU113,97.65,1.78
QR002612,FAC001,SKU126,96.31,0.78
QR002613,FAC006,SKU115,99.56,0.79
QR002614,FAC005,SKU123,98.32,0.65
QR002615,FAC005,SKU103,96.51,0.64
QR002616,FAC006,SKU129,97.76,0.23
QR002617,FAC001,SKU122,97.79,2.14
QR002618,FAC004,SKU114,97.66,0.89
QR002619,FAC004,SKU108,98.82,2.51
QR002620,FAC005,SKU128,95.39,1.35
QR002621,FAC004,SKU111,98.57,1.21
QR002622,FAC006,SKU113,99.73,2.87
QR002623,FAC003,SKU128,98.1,0.17
QR002624,FAC004,SKU120,97.05,2.63
QR002625,FAC003,SKU110,96.78,0.83
QR002626,FAC005,SKU103,99.79,0.89
QR002627,FAC004,SKU103,95.3,2.23
QR002628,FAC006,SKU126,97.0,1.85
QR002629,FAC004,SKU115,98.4,1.7
QR002630,FAC004,SKU117,97.81,2.12
QR002631,FAC006,SKU129,99.01,2.06
QR002632,FAC002,SKU105,98.85,1.92
QR002633,FAC002,SKU116,96.91,0.74
QR002634,FAC001,SKU107,99.72,0.77
QR002635,FAC004,SKU106,99.17,1.07
QR002636,FAC004,SKU108,97.94,2.85
QR002637,FAC006,SKU103,96.88,0.65
QR002638,FAC004,SKU101,98.97,2.26
QR002639,FAC003,SKU119,96.55,1.64
QR002640,FAC002,SKU122,96.66,1.63
QR002641,FAC006,SKU102,95.5,1.08
QR002642,FAC003,SKU101,97.1,1.8
QR002643,FAC002,SKU127,98.12,0.31
QR002644,FAC001,SKU115,97.03,1.31
QR002645,FAC003,SKU125,96.54,0.99
QR002646,FAC002,SKU117,97.55,1.54
QR002647,FAC001,SKU126,96.73,0.79
QR002648,FAC003,SKU107,95.35,0.65
QR002649,FAC005,SKU101,99.64,1.03
QR002650,FAC002,SKU109,96.31,1.59
QR002651,FAC002,SKU116,96.52,2.07
QR002652,FAC003,SKU129,97.31,0.43
QR002653,FAC002,SKU125,99.74,0.09
QR002654,FAC001,SKU102,97.27,0.29
QR002655,FAC003,SKU127,97.91,1.65
QR002656,FAC004,SKU129,99.16,1.55
QR002657,FAC001,SKU108,95.02,1.19
QR002658,FAC005,SKU119,96.77,1.91
QR002659,FAC006,SKU101,96.78,2.35
QR002660,FAC006,SKU124,99.13,1.82
QR002661,FAC001,SKU101,98.21,0.64
QR002662,FAC003,SKU117,98.92,2.98
QR002663,FAC002,SKU110,99.85,1.16
QR002664,FAC005,SKU105,97.06,1.23
QR002665,FAC001,SKU124,96.84,0.82
QR002666,FAC004,SKU116,98.3,1.86
QR002667,FAC006,SKU120,95.99,1.71
QR002668,FAC004,SKU114,97.06,0.44
QR002669,FAC001,SKU105,99.23,1.22
QR002670,FAC006,SKU101,96.84,0.51
QR002671,FAC005,SKU107,96.07,0.28
QR002672,FAC003,SKU110,99.28,2.39
QR002673,FAC002,SKU109,96.35,2.78
QR002674,FAC004,SKU107,95.2,1.69
QR002675,FAC005,SKU128,95.83,2.6
QR002676,FAC005,SKU103,99.19,2.67
QR002677,FAC001,SKU123,97.3,0.06
QR002678,FAC003,SKU100,98.4,0.64
QR002679,FAC001,SKU128,95.48,2.53
QR002680,FAC004,SKU106,95.6,0.82
QR002681,FAC004,SKU103,96.77,2.6
QR002682,FAC005,SKU104,98.46,1.32
QR002683,FAC001,SKU129,99.8,1.74
QR002684,FAC006,SKU101,95.15,0.75
QR002685,FAC002,SKU120,97.67,1.42
QR002686,FAC006,SKU100,99.36,2.07
QR002687,FAC001,SKU124,95.46,2.69
QR002688,FAC005,SKU125,97.98,0.36
QR002689,FAC003,SKU112,99.05,1.84
QR002690,FAC006,SKU116,97.63,1.63
QR002691,FAC006,SKU127,99.03,1.34
QR002692,FAC005,SKU126,95.78,2.66
QR002693,FAC004,SKU116,95.26,2.03
QR002694,FAC001,SKU123,96.89,1.68
QR002695,FAC001,SKU113,95.67,2.1
QR002696,FAC001,SKU102,95.55,1.91
QR002697,FAC004,SKU124,96.46,0.66
QR002698,FAC003,SKU127,96.61,2.13
QR002699,FAC005,SKU102,99.3,2.73
QR002700,FAC003,SKU113,96.07,1.01
QR002701,FAC001,SKU128,97.81,2.65
QR002702,FAC004,SKU127,98.6,1.44
QR002703,FAC003,SKU129,98.8,2.53
QR002704,FAC001,SKU107,99.07,0.94
QR002705,FAC004,SKU128,95.86,1.35
QR002706,FAC001,SKU105,96.97,2.24
QR002707,FAC004,SKU127,99.3,1.57
QR002708,FAC001,SKU106,95.33,2.22
QR002709,FAC005,SKU108,97.77,2.57
QR002710,FAC005,SKU113,96.69,1.26
QR002711,FAC001,SKU101,96.36,2.59
QR002712,FAC002,SKU111,98.47,0.66
QR002713,FAC006,SKU125,97.58,0.73
QR002714,FAC001,SKU126,96.42,1.78
QR002715,FAC001,SKU115,98.49,0.64
QR002716,FAC001,SKU110,99.3,1.56
QR002717,FAC004,SKU117,95.65,0.76
QR002718,FAC005,SKU106,95.73,0.64
QR002719,FAC005,SKU113,96.62,2.85
QR002720,FAC004,SKU106,95.95,0.6
QR002721,FAC001,SKU103,96.74,0.63
QR002722,FAC003,SKU115,99.86,1.7
QR002723,FAC006,SKU116,97.17,2.86
QR002724,FAC004,SKU102,98.16,0.15
QR002725,FAC006,SKU104,98.44,1.63
QR002726,FAC003,SKU114,97.57,1.58
QR002727,FAC005,SKU116,98.49,2.2
QR002728,FAC003,SKU123,96.42,1.67
QR002729,FAC002,SKU115,99.59,2.16
QR002730,FAC001,SKU124,99.83,1.67
QR002731,FAC004,SKU128,97.07,1.39
QR002732,FAC004,SKU108,96.45,2.37
QR002733,FAC002,SKU117,97.61,2.53
QR002734,FAC005,SKU115,98.89,2.01
QR002735,FAC001,SKU108,97.38,1.4
QR002736,FAC006,SKU104,96.52,1.66
QR002737,FAC002,SKU108,99.41,0.89
QR002738,FAC003,SKU105,95.42,1.78
QR002739,FAC002,SKU110,99.65,2.0
QR002740,FAC001,SKU107,95.38,0.17
QR002741,FAC005,SKU104,95.77,1.37
QR002742,FAC005,SKU109,96.4,0.82
QR002743,FAC001,SKU111,98.4,2.57
QR002744,FAC002,SKU121,96.53,2.7
QR002745,FAC002,SKU108,96.7,2.81
QR002746,FAC003,SKU128,99.36,1.84
QR002747,FAC006,SKU122,99.21,0.65
QR002748,FAC003,SKU110,96.89,0.28
QR002749,FAC001,SKU127,99.53,1.44
QR002750,FAC004,SKU113,95.85,2.34
QR002751,FAC003,SKU113,96.96,0.34
QR002752,FAC003,SKU125,97.88,1.12
QR002753,FAC002,SKU124,96.26,1.08
QR002754,FAC002,SKU116,96.1,0.78
QR002755,FAC001,SKU112,99.8,1.75
QR002756,FAC001,SKU124,95.68,2.4
QR002757,FAC003,SKU123,99.49,0.84
QR002758,FAC004,SKU125,98.34,0.21
QR002759,FAC002,SKU123,99.64,1.24
QR002760,FAC006,SKU123,95.93,1.75
QR002761,FAC006,SKU120,95.55,2.73
QR002762,FAC002,SKU125,99.33,2.89
QR002763,FAC001,SKU129,97.88,1.14
