PO,SupplierID,ComponentID,Qty,OrderDate,LeadTimeDays
PO001607,SUP006,COMP018,11624,2025-01-17,6
PO001608,SUP007,COMP016,7858,2025-11-11,4
PO001609,SUP006,COMP036,4893,2025-10-11,8
PO001610,SUP009,COMP008,7800,2025-04-07,22
PO001611,SUP004,COMP014,12872,2025-11-09,15
PO001612,SUP010,COMP007,930,2025-10-06,8
PO001613,SUP010,COMP028,11177,2025-12-05,14
PO001614,SUP007,COMP007,2738,2025-02-01,15
PO001615,SUP005,COMP025,5051,2025-07-29,18
PO001616,SUP007,COMP017,8094,2025-10-12,14
PO001617,SUP007,COMP011,5921,2025-01-25,20
PO001618,SUP005,COMP023,1449,2025-12-15,5
PO001619,SUP005,COMP016,13513,2025-10-21,21
PO001620,SUP010,COMP010,6335,2025-08-28,3
PO001621,SUP010,COMP038,14985,2025-03-29,19
PO001622,SUP007,COMP008,635,2025-03-15,19
PO001623,SUP006,COMP022,13029,2025-02-24,11
PO001624,SUP004,COMP034,11578,2025-03-20,13
PO001625,SUP006,COMP010,683,2025-05-07,8
PO001626,SUP009,COMP027,6027,2025-10-16,6
PO001627,SUP009,COMP008,14608,2025-10-16,19
PO001628,SUP001,COMP023,3542,2025-09-29,9
PO001629,SUP010,COMP003,14429,2025-06-23,9
PO001630,SUP001,COMP028,8511,2025-04-23,3
PO001631,SUP009,COMP015,13801,2025-01-28,10
PO001632,SUP009,COMP034,5243,2025-01-10,6
PO001633,SUP007,COMP031,8100,2025-07-25,21
PO001634,SUP003,COMP005,10030,2025-11-28,6
PO001635,SUP001,COMP022,708,2025-09-08,6
PO001636,SUP010,COMP030,1073,2025-11-05,14
PO001637,SUP008,COMP019,12943,2025-06-06,14
PO001638,SUP005,COMP002,14420,2025-08-12,21
PO001639,SUP002,COMP020,4550,2025-09-19,17
PO001640,SUP007,COMP031,3895,2025-10-10,23
PO001641,SUP005,COMP016,2407,2025-12-21,23
PO001642,SUP006,COMP024,7269,2025-09-11,16
PO001643,SUP010,COMP021,10321,2025-08-25,22
PO001644,SUP003,COMP037,6678,2025-04-03,16
PO001645,SUP004,COMP011,12230,2025-09-01,9
PO001646,SUP003,COMP017,4241,2025-09-08,4
PO001647,SUP004,COMP040,1791,2025-10-20,24
PO001648,SUP001,COMP021,7202,2025-07-27,13
PO001649,SUP002,COMP017,1530,2025-12-17,10
PO001650,SUP005,COMP013,845,2025-08-18,15
PO001651,SUP009,COMP015,2962,2025-10-23,19
PO001652,SUP008,COMP025,13781,2025-12-22,20
PO001653,SUP002,COMP028,1047,2025-07-01,23
PO001654,SUP002,COMP038,2192,2025-08-30,3
PO001655,SUP003,COMP018,3548,2025-05-02,16
PO001656,SUP004,COMP029,4601,2025-12-05,9
PO001657,SUP008,COMP016,9250,2025-01-24,5
PO001658,SUP004,COMP005,9110,2025-05-15,9
PO001659,SUP005,COMP005,3587,2025-06-26,24
PO001660,SUP008,COMP008,13685,2025-08-12,20
PO001661,SUP003,COMP027,2537,2025-02-03,6
PO001662,SUP005,COMP030,6754,2025-03-29,3
PO001663,SUP008,COMP014,4683,2025-08-25,20
PO001664,SUP008,COMP015,12509,2025-06-26,12
PO001665,SUP002,COMP018,14013,2025-06-15,14
PO001666,SUP007,COMP020,7906,2025-04-10,5
PO001667,SUP002,COMP026,8886,2025-10-01,13
PO001668,SUP010,COMP012,7127,2025-07-26,10
PO001669,SUP008,COMP002,726,2025-10-07,23
PO001670,SUP009,COMP039,4899,2025-04-25,20
PO001671,SUP004,COMP003,2541,2025-06-02,20
PO001672,SUP006,COMP031,8808,2025-02-23,15
PO001673,SUP006,COMP028,660,2025-09-23,19
PO001674,SUP001,COMP017,1622,2025-09-18,24
PO001675,SUP010,COMP003,12805,2025-12-10,7
PO001676,SUP005,COMP019,7088,2025-04-05,20
PO001677,SUP009,COMP011,7581,2025-02-03,17
PO001678,SUP004,COMP017,11845,2025-07-13,4
PO001679,SUP009,COMP030,4064,2025-08-11,9
PO001680,SUP002,COMP017,9740,2025-04-10,25
PO001681,SUP002,COMP034,1898,2025-04-08,17
PO001682,SUP003,COMP010,10157,2025-04-14,19
PO001683,SUP001,COMP020,6060,2025-01-04,23
PO001684,SUP004,COMP001,13217,2025-11-25,19
PO001685,SUP004,COMP018,9800,2025-02-27,23
PO001686,SUP002,COMP026,5189,2025-09-08,16
PO001687,SUP005,COMP038,3529,2025-09-02,9
PO001688,SUP009,COMP027,9592,2025-02-19,9
PO001689,SUP004,COMP031,11132,2025-03-09,25
PO001690,SUP003,COMP032,13768,2025-12-23,20
PO001691,SUP002,COMP036,1731,2025-07-06,14
PO001692,SUP004,COMP038,3537,2025-07-06,25
PO001693,SUP009,COMP035,4580,2025-01-18,8
PO001694,SUP002,COMP013,7013,2025-09-07,5
PO001695,SUP007,COMP004,11176,2025-05-03,10
PO001696,SUP009,COMP020,1690,2025-08-31,19
PO001697,SUP008,COMP026,718,2025-03-21,19
PO001698,SUP008,COMP020,10295,2025-01-08,18
PO001699,SUP003,COMP027,11820,2025-12-18,11
PO001700,SUP009,COMP033,1662,2025-01-02,13
PO001701,SUP001,COMP016,10128,2025-02-15,16
PO001702,SUP008,COMP035,1721,2025-03-30,19
PO001703,SUP009,COMP016,7778,2025-11-09,23
PO001704,SUP004,COMP039,11118,2025-10-04,13
PO001705,SUP010,COMP015,12899,2025-01-30,20
PO001706,SUP003,COMP012,13396,2025-08-18,23
PO001707,SUP009,COMP007,4987,2025-08-06,21
PO001708,SUP006,COMP016,10224,2025-06-12,10
PO001709,SUP007,COMP038,8963,2025-03-18,10
PO001710,SUP003,COMP003,7687,2025-03-27,23
PO001711,SUP005,COMP033,7288,2025-02-20,24
PO001712,SUP002,COMP022,7574,2025-12-11,8
PO001713,SUP004,COMP004,13895,2025-12-22,15
PO001714,SUP008,COMP036,981,2025-02-03,24
PO001715,SUP010,COMP018,6819,2025-09-09,4
PO001716,SUP002,COMP018,12030,2025-02-09,7
PO001717,SUP009,COMP001,4683,2025-05-31,17
PO001718,SUP002,COMP011,1108,2025-10-15,9
PO001719,SUP007,COMP009,5168,2025-10-08,17
PO001720,SUP005,COMP033,5902,2025-07-26,8
PO001721,SUP004,COMP029,9421,2025-11-28,20
PO001722,SUP007,COMP005,8358,2025-04-24,7
PO001723,SUP008,COMP030,7172,2025-01-13,25
PO001724,SUP007,COMP013,10514,2025-11-29,24
PO001725,SUP006,COMP005,12065,2025-05-03,16
PO001726,SUP009,COMP037,14587,2025-10-26,4
PO001727,SUP007,COMP024,13158,2025-08-31,12
PO001728,SUP002,COMP027,10226,2025-10-08,11
PO001729,SUP004,COMP027,7130,2025-12-29,10
PO001730,SUP004,COMP031,12646,2025-07-10,16
PO001731,SUP002,COMP033,4962,2025-07-01,10
PO001732,SUP006,COMP031,7920,2025-09-04,25
PO001733,SUP008,COMP034,6434,2025-10-16,7
PO001734,SUP010,COMP018,6057,2025-09-16,10
PO001735,SUP007,COMP005,9277,2025-12-15,19
PO001736,SUP004,COMP029,5278,2025-06-09,20
PO001737,SUP010,COMP011,3614,2025-11-14,15
PO001738,SUP001,COMP019,2638,2025-05-18,11
PO001739,SUP006,COMP001,3488,2025-06-29,15
PO001740,SUP008,COMP004,3046,2025-03-03,18
PO001741,SUP009,COMP012,10622,2025-06-20,21
PO001742,SUP009,COMP035,1673,2025-07-23,6
PO001743,SUP001,COMP015,7678,2025-07-30,9
PO001744,SUP003,COMP038,5280,2025-01-02,10
PO001745,SUP009,COMP002,5481,2025-04-20,18
PO001746,SUP005,COMP006,10742,2025-03-22,16
PO001747,SUP010,COMP036,657,2025-09-20,15
PO001748,SUP006,COMP021,14567,2025-03-03,3
PO001749,SUP009,COMP027,13225,2025-02-22,22
PO001750,SUP010,COMP030,550,2025-09-11,19
PO001751,SUP004,COMP040,13454,2025-04-16,24
PO001752,SUP002,COMP016,2595,2025-11-15,12
PO001753,SUP001,COMP011,11579,2025-08-30,14
PO001754,SUP010,COMP019,3475,2025-07-03,4
PO001755,SUP002,COMP026,6619,2025-08-18,14
PO001756,SUP006,COMP021,8278,2025-06-04,19
PO001757,SUP007,COMP014,10897,2025-03-18,20
PO001758,SUP002,COMP001,11731,2025-12-08,18
PO001759,SUP001,COMP022,6960,2025-01-31,13
PO001760,SUP006,COMP031,3943,2025-09-25,25
PO001761,SUP005,COMP008,1332,2025-10-20,15
PO001762,SUP001,COMP002,12728,2025-08-09,15
PO001763,SUP002,COMP027,14895,2025-12-12,5
PO001764,SUP006,COMP013,1799,2025-08-14,15
PO001765,SUP007,COMP002,13681,2025-12-21,8
PO001766,SUP005,COMP019,11864,2025-07-11,15
PO001767,SUP010,COMP030,12007,2025-10-30,5
PO001768,SUP009,COMP006,5306,2025-04-20,10
PO001769,SUP007,COMP040,7898,2025-06-18,17
PO001770,SUP006,COMP024,4806,2025-07-21,3
PO001771,SUP007,COMP036,3621,2025-05-18,8
PO001772,SUP007,COMP002,6606,2025-04-10,10
PO001773,SUP009,COMP035,3078,2025-11-19,12
PO001774,SUP010,COMP038,7630,2025-10-29,15
PO001775,SUP007,COMP004,9457,2025-12-27,24
PO001776,SUP002,COMP033,8139,2025-06-13,19
PO001777,SUP009,COMP003,5225,2025-02-25,12
PO001778,SUP001,COMP013,7365,2025-04-25,12
PO001779,SUP009,COMP029,4761,2025-06-20,6
PO001780,SUP003,COMP025,2481,2025-10-16,10
PO001781,SUP008,COMP040,1426,2025-03-26,8
PO001782,SUP010,COMP014,14904,2025-01-12,22
PO001783,SUP005,COMP019,4029,2025-02-05,24
PO001784,SUP003,COMP006,13461,2025-04-12,11
PO001785,SUP006,COMP022,14121,2025-08-14,22
PO001786,SUP010,COMP039,1000,2025-01-21,18
PO001787,SUP003,COMP022,7071,2025-07-18,20
PO001788,SUP008,COMP009,4588,2025-01-30,15
PO001789,SUP004,COMP027,6209,2025-08-17,19
PO001790,SUP004,COMP029,11932,2025-02-07,23
PO001791,SUP006,COMP007,13402,2025-01-27,12
PO001792,SUP002,COMP016,7036,2025-09-06,17
PO001793,SUP008,COMP025,8472,2025-11-07,14
PO001794,SUP010,COMP013,12679,2025-03-07,7
PO001795,SUP005,COMP039,6775,2025-09-03,9
PO001796,SUP008,COMP006,10155,2025-08-04,18
PO001797,SUP006,COMP022,13270,2025-08-20,21
PO001798,SUP002,COMP009,993,2025-11-06,12
PO001799,SUP006,COMP017,11477,2025-01-13,8
PO001800,SUP009,COMP040,14973,2025-12-19,11
PO001801,SUP005,COMP014,9672,2025-09-28,7
PO001802,SUP007,COMP038,7821,2025-07-26,21
PO001803,SUP005,COMP008,4359,2025-12-12,15
PO001804,SUP007,COMP032,4916,2025-10-07,19
PO001805,SUP007,COMP033,10401,2025-10-26,15
PO001806,SUP010,COMP001,9009,2025-09-03,19
PO001807,SUP007,COMP015,9754,2025-02-10,12
PO001808,SUP002,COMP035,11849,2025-05-03,13
PO001809,SUP010,COMP003,12720,2025-11-16,12
PO001810,SUP010,COMP004,11755,2025-05-25,12
PO001811,SUP005,COMP030,5068,2025-04-06,17
PO001812,SUP001,COMP029,2756,2025-07-05,12
PO001813,SUP005,COMP022,12400,2025-03-19,18
PO001814,SUP009,COMP027,1544,2025-02-01,22
PO001815,SUP006,COMP017,8037,2025-11-29,8
PO001816,SUP009,COMP031,5042,2025-01-29,17
PO001817,SUP006,COMP006,14788,2025-11-11,10
PO001818,SUP010,COMP008,4637,2025-07-15,3
PO001819,SUP004,COMP029,9447,2025-03-28,20
PO001820,SUP001,COMP015,5646,2025-07-31,19
PO001821,SUP010,COMP039,11792,2025-02-28,24
PO001822,SUP001,COMP036,11185,2025-11-28,14
PO001823,SUP009,COMP032,8369,2025-08-24,3
PO001824,SUP008,COMP023,981,2025-02-24,9
PO001825,SUP010,COMP040,4030,2025-11-04,23
PO001826,SUP003,COMP021,6950,2025-08-20,22
PO001827,SUP008,COMP020,13168,2025-12-13,15
PO001828,SUP004,COMP006,13002,2025-09-03,18
PO001829,SUP002,COMP034,7106,2025-04-03,16
PO001830,SUP007,COMP029,12539,2025-09-28,16
PO001831,SUP002,COMP026,4308,2025-04-26,20
PO001832,SUP007,COMP014,13461,2025-10-01,6
PO001833,SUP004,COMP001,3742,2025-03-14,16
PO001834,SUP003,COMP020,11720,2025-11-11,19
PO001835,SUP007,COMP020,946,2025-11-09,11
PO001836,SUP007,COMP026,6500,2025-05-22,21
PO001837,SUP008,COMP029,996,2025-06-10,10
PO001838,SUP007,COMP020,4907,2025-05-08,11
PO001839,SUP010,COMP022,5206,2025-02-22,7
PO001840,SUP002,COMP030,6730,2025-03-29,4
PO001841,SUP009,COMP003,14391,2025-02-09,25
PO001842,SUP003,COMP034,10588,2025-05-08,11
PO001843,SUP009,COMP011,9226,2025-01-05,3
PO001844,SUP010,COMP011,13981,2025-01-10,14
PO001845,SUP004,COMP025,5764,2025-01-14,12
PO001846,SUP006,COMP026,9095,2025-08-07,22
PO001847,SUP007,COMP039,1146,2025-01-20,5
PO001848,SUP010,COMP011,14861,2025-04-22,9
PO001849,SUP002,COMP021,2679,2025-06-03,3
PO001850,SUP005,COMP008,5632,2025-11-23,17
PO001851,SUP006,COMP033,11796,2025-05-17,25
PO001852,SUP003,COMP030,7432,2025-09-22,16
PO001853,SUP002,COMP012,8370,2025-08-18,21
PO001854,SUP004,COMP016,4206,2025-05-03,13
PO001855,SUP007,COMP040,5590,2025-03-21,3
PO001856,SUP002,COMP036,4886,2025-05-12,13
PO001857,SUP008,COMP026,6696,2025-02-12,16
PO001858,SUP003,COMP037,14282,2025-07-06,4
PO001859,SUP007,COMP019,1570,2025-01-08,9
PO001860,SUP002,COMP035,5528,2025-02-02,23
PO001861,SUP008,COMP016,11450,2025-04-03,23
PO001862,SUP007,COMP024,14039,2025-03-13,9
PO001863,SUP005,COMP028,6553,2025-12-25,14
PO001864,SUP005,COMP028,12751,2025-02-02,7
PO001865,SUP001,COMP015,12965,2025-10-05,11
PO001866,SUP007,COMP030,11566,2025-03-30,16
PO001867,SUP005,COMP020,11557,2025-01-27,5
PO001868,SUP010,COMP033,10619,2025-03-30,25
PO001869,SUP009,COMP039,2376,2025-06-03,24
PO001870,SUP004,COMP022,3973,2025-06-23,23
PO001871,SUP005,COMP012,6117,2025-11-19,25
PO001872,SUP007,COMP009,14088,2025-09-30,24
PO001873,SUP007,COMP001,8634,2025-12-22,19
PO001874,SUP002,COMP016,13315,2025-09-17,12
PO001875,SUP008,COMP022,14374,2025-02-07,10
PO001876,SUP005,COMP003,8089,2025-12-11,11
PO001877,SUP010,COMP006,8740,2025-06-12,3
PO001878,SUP006,COMP035,14994,2025-03-12,24
PO001879,SUP005,COMP004,12922,2025-06-27,24
PO001880,SUP006,COMP018,7343,2025-12-31,14
PO001881,SUP002,COMP009,1474,2025-07-25,22
PO001882,SUP001,COMP028,2280,2025-02-19,22
PO001883,SUP006,COMP038,7943,2025-04-22,23
PO001884,SUP008,COMP010,5877,2025-05-03,3
PO001885,SUP004,COMP008,5670,2025-10-01,11
PO001886,SUP007,COMP020,4233,2025-11-02,11
PO001887,SUP005,COMP009,9462,2025-01-09,25
PO001888,SUP006,COMP017,11522,2025-01-09,4
PO001889,SUP010,COMP011,13273,2025-04-18,6
PO001890,SUP010,COMP023,1283,2025-08-30,20
PO001891,SUP008,COMP016,747,2025-06-25,24
PO001892,SUP004,COMP038,941,2025-01-20,10
PO001893,SUP005,COMP014,3550,2025-11-15,8
PO001894,SUP007,COMP010,911,2025-06-19,24
PO001895,SUP006,COMP024,12081,2025-06-27,15
PO001896,SUP003,COMP033,5440,2025-11-07,18
PO001897,SUP006,COMP025,13552,2025-06-26,17
PO001898,SUP009,COMP015,14169,2025-04-28,22
PO001899,SUP004,COMP039,10010,2025-05-29,9
PO001900,SUP002,COMP002,9975,2025-12-16,14
PO001901,SUP002,COMP035,8767,2025-09-18,14
PO001902,SUP008,COMP036,7707,2025-09-29,8
PO001903,SUP009,COMP001,11622,2025-10-17,13
PO001904,SUP008,COMP012,12395,2025-09-18,10
PO001905,SUP010,COMP029,8993,2025-04-12,3
PO001906,SUP002,COMP036,10371,2025-10-15,16
PO001907,SUP006,COMP038,14544,2025-12-15,19
PO001908,SUP005,COMP026,12884,2025-11-22,25
PO001909,SUP001,COMP029,12848,2025-05-30,13
PO001910,SUP007,COMP011,11466,2025-06-13,24
PO001911,SUP007,COMP030,558,2025-04-18,8
PO001912,SUP008,COMP007,9253,2025-11-24,19
PO001913,SUP008,COMP023,9026,2025-08-20,13
PO001914,SUP001,COMP038,9546,2025-01-17,24
PO001915,SUP003,COMP003,8456,2025-06-24,24
PO001916,SUP003,COMP003,4630,2025-07-24,21
PO001917,SUP001,COMP030,5210,2025-04-17,21
PO001918,SUP001,COMP026,14031,2025-05-13,20
PO001919,SUP005,COMP031,8608,2025-04-08,22
PO001920,SUP003,COMP003,2941,2025-06-02,23
PO001921,SUP005,COMP018,713,2025-12-16,18
PO001922,SUP004,COMP007,9906,2025-09-05,5
PO001923,SUP009,COMP040,12771,2025-12-11,3
PO001924,SUP002,COMP005,3463,2025-01-30,9
PO001925,SUP007,COMP032,3445,2025-11-09,24
PO001926,SUP002,COMP026,10631,2025-11-19,11
PO001927,SUP003,COMP028,1852,2025-11-23,15
PO001928,SUP007,COMP027,4998,2025-09-05,5
PO001929,SUP001,COMP032,11876,2025-10-21,10
PO001930,SUP006,COMP012,7757,2025-06-24,16
PO001931,SUP006,COMP009,11985,2025-12-29,3
PO001932,SUP009,COMP016,2243,2025-12-17,9
PO001933,SUP001,COMP001,1732,2025-07-17,5
PO001934,SUP009,COMP015,3424,2025-02-16,13
PO001935,SUP003,COMP037,1265,2025-01-31,18
PO001936,SUP005,COMP005,13727,2025-07-16,15
PO001937,SUP005,COMP014,1117,2025-10-09,15
PO001938,SUP001,COMP019,2930,2025-10-12,24
PO001939,SUP004,COMP007,7017,2025-09-09,7
PO001940,SUP004,COMP009,14447,2025-06-03,15
PO001941,SUP005,COMP018,8269,2025-03-01,4
PO001942,SUP007,COMP004,13455,2025-07-21,4
PO001943,SUP007,COMP030,11049,2025-05-02,18
PO001944,SUP008,COMP034,9210,2025-11-13,8
PO001945,SUP002,COMP017,2502,2025-10-06,6
PO001946,SUP001,COMP004,8022,2025-03-24,22
PO001947,SUP001,COMP033,11324,2025-05-12,18
PO001948,SUP010,COMP035,12296,2025-01-24,6
PO001949,SUP002,COMP030,1498,2025-06-26,15
PO001950,SUP005,COMP030,10948,2025-12-14,16
PO001951,SUP006,COMP035,10818,2025-07-09,17
PO001952,SUP006,COMP029,10208,2025-01-11,10
PO001953,SUP004,COMP026,10796,2025-08-25,13
PO001954,SUP010,COMP018,13086,2025-09-08,22
PO001955,SUP002,COMP002,13907,2025-10-26,22
PO001956,SUP010,COMP038,14236,2025-11-17,9
PO001957,SUP008,COMP034,5126,2025-10-04,25
PO001958,SUP007,COMP021,3158,2025-04-22,4
PO001959,SUP009,COMP001,5235,2025-06-11,9
PO001960,SUP004,COMP017,14868,2025-04-19,3
PO001961,SUP005,COMP040,13899,2025-10-06,8
PO001962,SUP001,COMP030,14404,2025-01-17,3
PO001963,SUP001,COMP010,6933,2025-08-28,14
PO001964,SUP006,COMP017,7818,2025-06-27,9
PO001965,SUP010,COMP028,13688,2025-05-29,25
PO001966,SUP002,COMP028,3954,2025-09-28,7
PO001967,SUP006,COMP006,2205,2025-08-30,7
PO001968,SUP004,COMP004,3653,2025-06-28,19
PO001969,SUP003,COMP006,8277,2025-03-31,15
PO001970,SUP004,COMP016,14681,2025-01-15,20
PO001971,SUP001,COMP017,9566,2025-11-23,23
PO001972,SUP001,COMP035,11827,2025-09-21,25
PO001973,SUP007,COMP006,2258,2025-03-27,14
PO001974,SUP009,COMP002,5457,2025-06-05,25
PO001975,SUP004,COMP004,7017,2025-06-13,24
PO001976,SUP008,COMP031,2578,2025-02-17,6
PO001977,SUP003,COMP029,2253,2025-12-26,15
PO001978,SUP009,COMP007,512,2025-10-17,19
PO001979,SUP002,COMP030,7308,2025-08-08,10
PO001980,SUP006,COMP009,1896,2025-06-20,7
PO001981,SUP007,COMP031,3809,2025-12-01,17
PO001982,SUP002,COMP005,704,2025-08-20,3
PO001983,SUP007,COMP035,7224,2025-09-27,23
PO001984,SUP007,COMP018,7367,2025-06-07,6
PO001985,SUP005,COMP031,4353,2025-06-29,22
PO001986,SUP005,COMP028,9499,2025-10-19,13
PO001987,SUP004,COMP030,5281,2025-04-06,13
PO001988,SUP003,COMP021,8026,2025-08-16,15
PO001989,SUP009,COMP038,14174,2025-10-19,23
PO001990,SUP008,COMP031,13791,2025-04-24,24
PO001991,SUP010,COMP024,1948,2025-07-18,23
PO001992,SUP007,COMP003,4179,2025-03-24,24
PO001993,SUP004,COMP031,12617,2025-01-16,6
PO001994,SUP005,COMP002,14948,2025-11-11,14
PO001995,SUP001,COMP029,13542,2025-11-27,5
PO001996,SUP006,COMP007,10674,2025-11-09,15
PO001997,SUP004,COMP010,4163,2025-01-30,23
PO001998,SUP005,COMP032,8549,2025-03-19,13
PO001999,SUP010,COMP027,1733,2025-12-26,5
PO002000,SUP006,COMP039,12053,2025-06-26,24
PO002001,SUP004,COMP015,13678,2025-09-16,12
PO002002,SUP002,COMP026,2559,2025-12-16,21
PO002003,SUP001,COMP028,3534,2025-10-08,19
PO002004,SUP002,COMP021,12290,2025-12-23,16
PO002005,SUP007,COMP004,11340,2025-04-09,3
PO002006,SUP010,COMP035,1450,2025-06-29,5
PO002007,SUP009,COMP014,4809,2025-04-13,11
PO002008,SUP010,COMP014,7175,2025-05-08,13
PO002009,SUP007,COMP034,1503,2025-12-21,19
PO002010,SUP008,COMP029,10585,2025-11-19,10
PO002011,SUP005,COMP032,2875,2025-05-31,25
PO002012,SUP005,COMP007,12031,2025-08-06,17
PO002013,SUP007,COMP010,2045,2025-10-02,18
PO002014,SUP005,COMP016,837,2025-11-13,16
PO002015,SUP005,COMP032,5438,2025-03-08,22
PO002016,SUP004,COMP009,6903,2025-09-28,10
PO002017,SUP005,COMP034,8413,2025-01-13,22
PO002018,SUP003,COMP038,14402,2025-06-21,6
PO002019,SUP007,COMP011,9677,2025-12-30,21
PO002020,SUP001,COMP036,5614,2025-06-28,11
PO002021,SUP009,COMP010,6687,2025-03-13,17
PO002022,SUP008,COMP014,4157,2025-02-22,8
PO002023,SUP006,COMP034,2075,2025-03-08,24
PO002024,SUP009,COMP030,6944,2025-07-26,10
PO002025,SUP005,COMP001,4696,2025-02-23,22
PO002026,SUP008,COMP017,4780,2025-08-28,16
PO002027,SUP006,COMP012,14422,2025-03-08,12
PO002028,SUP007,COMP040,7071,2025-09-22,13
PO002029,SUP002,COMP027,10211,2025-04-02,5
PO002030,SUP008,COMP024,1682,2025-08-25,6
PO002031,SUP004,COMP024,11766,2025-12-03,7
PO002032,SUP009,COMP020,5869,2025-05-14,23
PO002033,SUP008,COMP002,12160,2025-11-17,13
PO002034,SUP001,COMP002,6307,2025-08-14,11
PO002035,SUP006,COMP034,1213,2025-09-06,16
PO002036,SUP007,COMP020,9260,2025-08-24,19
PO002037,SUP005,COMP008,4200,2025-10-07,24
PO002038,SUP004,COMP008,3429,2025-08-22,16
PO002039,SUP001,COMP032,9278,2025-05-01,9
PO002040,SUP006,COMP039,5188,2025-10-04,8
PO002041,SUP003,COMP017,6436,2025-03-06,12
PO002042,SUP009,COMP035,2444,2025-07-18,3
PO002043,SUP004,COMP024,13720,2025-05-08,12
PO002044,SUP002,COMP032,7445,2025-12-25,14
PO002045,SUP005,COMP027,2247,2025-05-15,6
PO002046,SUP002,COMP038,11244,2025-02-25,4
PO002047,SUP002,COMP019,11535,2025-08-25,10
PO002048,SUP010,COMP006,10811,2025-03-28,21
PO002049,SUP009,COMP016,13689,2025-06-10,19
PO002050,SUP005,COMP019,9675,2025-12-30,3
PO002051,SUP002,COMP009,8015,2025-09-01,5
PO002052,SUP003,COMP029,8525,2025-12-24,6
PO002053,SUP006,COMP025,11103,2025-09-14,13
PO002054,SUP004,COMP039,573,2025-10-30,6
PO002055,SUP008,COMP019,4946,2025-09-07,21
PO002056,SUP005,COMP001,9120,2025-01-02,24
PO002057,SUP004,COMP002,13497,2025-10-03,22
PO002058,SUP003,COMP011,9776,2025-11-22,4
PO002059,SUP007,COMP017,14067,2025-02-19,22
PO002060,SUP010,COMP025,5837,2025-10-12,12
PO002061,SUP001,COMP010,11879,2025-10-17,10
PO002062,SUP008,COMP027,4625,2025-06-14,7
PO002063,SUP007,COMP021,9594,2025-08-20,7
PO002064,SUP009,COMP001,3262,2025-05-02,20
PO002065,SUP007,COMP021,7377,2025-04-02,16
PO002066,SUP001,COMP001,9583,2025-01-05,14
PO002067,SUP010,COMP035,921,2025-12-09,6
PO002068,SUP009,COMP036,8879,2025-01-07,3
PO002069,SUP004,COMP001,507,2025-06-20,9
PO002070,SUP008,COMP035,3019,2025-10-07,15
PO002071,SUP009,COMP031,10815,2025-03-24,23
PO002072,SUP003,COMP004,12882,2025-04-08,3
PO002073,SUP008,COMP005,1506,2025-10-05,5
PO002074,SUP007,COMP037,12590,2025-03-29,8
PO002075,SUP004,COMP038,8157,2025-07-13,23
PO002076,SUP007,COMP011,2348,2025-07-07,11
PO002077,SUP002,COMP023,14446,2025-12-23,5
PO002078,SUP010,COMP036,1474,2025-08-17,3
PO002079,SUP003,COMP030,12523,2025-03-10,22
PO002080,SUP003,COMP039,5550,2025-03-21,24
PO002081,SUP009,COMP027,4049,2025-06-20,20
PO002082,SUP004,COMP020,10064,2025-03-27,25
PO002083,SUP007,COMP013,9665,2025-10-26,23
PO002084,SUP009,COMP032,11065,2025-12-02,11
PO002085,SUP010,COMP021,6253,2025-11-08,5
PO002086,SUP001,COMP040,2806,2025-04-28,10
PO002087,SUP006,COMP024,14412,2025-09-26,19
PO002088,SUP006,COMP030,14348,2025-03-18,19
PO002089,SUP004,COMP017,7053,2025-12-02,9
PO002090,SUP009,COMP039,2096,2025-08-11,5
PO002091,SUP010,COMP002,6236,2025-06-14,20
PO002092,SUP008,COMP024,3907,2025-01-10,25
PO002093,SUP003,COMP038,7207,2025-02-14,11
PO002094,SUP010,COMP039,11464,2025-01-30,24
PO002095,SUP010,COMP020,1556,2025-08-08,17
PO002096,SUP010,COMP021,10776,2025-12-04,8
PO002097,SUP001,COMP012,8105,2025-11-02,19
PO002098,SUP010,COMP007,5002,2025-06-18,11
PO002099,SUP009,COMP006,13764,2025-02-06,20
PO002100,SUP010,COMP008,8253,2025-11-17,8
PO002101,SUP009,COMP018,6024,2025-09-22,12
PO002102,SUP009,COMP031,4931,2025-10-28,11
PO002103,SUP001,COMP003,9942,2025-03-31,16
PO002104,SUP003,COMP036,13277,2025-09-22,15
PO002105,SUP006,COMP035,14267,2025-01-12,18
PO002106,SUP003,COMP002,14069,2025-01-29,20
PO002107,SUP001,COMP023,7984,2025-01-11,5
PO002108,SUP010,COMP032,5173,2025-04-18,24
PO002109,SUP006,COMP029,5767,2025-12-18,7
PO002110,SUP010,COMP009,5909,2025-06-26,25
PO002111,SUP006,COMP027,8695,2025-01-13,25
PO002112,SUP009,COMP018,7452,2025-11-04,3
PO002113,SUP001,COMP007,6061,2025-12-22,23
PO002114,SUP009,COMP008,2592,2025-04-19,15
PO002115,SUP003,COMP018,12029,2025-04-06,12
PO002116,SUP010,COMP019,13356,2025-09-05,24
PO002117,SUP001,COMP001,2718,2025-06-26,6
PO002118,SUP010,COMP003,6941,2025-11-30,17
PO002119,SUP003,COMP020,11877,2025-05-18,16
PO002120,SUP001,COMP040,6390,2025-08-31,25
PO002121,SUP008,COMP011,14223,2025-05-28,20
PO002122,SUP008,COMP032,5232,2025-08-23,15
PO002123,SUP004,COMP004,11742,2025-09-30,9
PO002124,SUP006,COMP029,2663,2025-12-09,20
